"","Y","L","Env","G","tj","ri","Rep","Group","Yield","GD"
"1763","2014-15","Bhanga","2014-2015-Bhanga","BR16",2014,1983,1,"Long",6.7,NA
"1764","2014-15","Comilla","2014-2015-Comilla","BR16",2014,1983,1,"Long",5.38,NA
"1765","2014-15","Gazipur","2014-2015-Gazipur","BR16",2014,1983,1,"Long",7.4,NA
"1766","2014-15","Habiganj","2014-2015-Habiganj","BR16",2014,1983,1,"Long",6.48,NA
"1767","2014-15","Rangpur","2014-2015-Rangpur","BR16",2014,1983,1,"Long",2,NA
"1768","2014-15","Satkhira","2014-2015-Satkhira","BR16",2014,1983,1,"Long",6.48,NA
"1769","2014-15","Sonagazi","2014-2015-Sonagazi","BR16",2014,1983,1,"Long",5.32,NA
"1770","2014-15","Kustia","2014-2015-Kustia","BR16",2014,1983,1,"Long",6.65,NA
"1771","2014-15","Rajshahi","2014-2015-Rajshahi","BR16",2014,1983,1,"Long",5.1,NA
"1782","2001-02","Barisal","2001-2002-Barisal","BR16",2001,1983,2,"Long",6.97,NA
"1783","2001-02","Bhanga","2001-2002-Bhanga","BR16",2001,1983,2,"Long",6.4,NA
"1784","2001-02","Comilla","2001-2002-Comilla","BR16",2001,1983,2,"Long",6.07,NA
"1785","2001-02","Habiganj","2001-2002-Habiganj","BR16",2001,1983,2,"Long",5.15,NA
"1786","2001-02","Rajshahi","2001-2002-Rajshahi","BR16",2001,1983,2,"Long",5.6,NA
"1787","2001-02","Rangpur","2001-2002-Rangpur","BR16",2001,1983,2,"Long",7.1,NA
"1788","2001-02","Satkhira","2001-2002-Satkhira","BR16",2001,1983,2,"Long",4.5,NA
"1789","2002-03","Barisal","2002-2003-Barisal","BR16",2002,1983,2,"Long",4.66,NA
"1790","2002-03","Bhanga","2002-2003-Bhanga","BR16",2002,1983,2,"Long",6.33,NA
"1791","2002-03","Comilla","2002-2003-Comilla","BR16",2002,1983,2,"Long",5.93,NA
"1792","2002-03","Gazipur","2002-2003-Gazipur","BR16",2002,1983,2,"Long",6.28,NA
"1793","2002-03","Habiganj","2002-2003-Habiganj","BR16",2002,1983,2,"Long",6.19,NA
"1794","2002-03","Rajshahi","2002-2003-Rajshahi","BR16",2002,1983,2,"Long",3.62,NA
"1795","2002-03","Rangpur","2002-2003-Rangpur","BR16",2002,1983,2,"Long",4.43,NA
"1796","2002-03","Satkhira","2002-2003-Satkhira","BR16",2002,1983,2,"Long",3.65,NA
"1797","2003-04","Barisal","2003-2004-Barisal","BR16",2003,1983,2,"Long",1.15,NA
"1798","2003-04","Bhanga","2003-2004-Bhanga","BR16",2003,1983,2,"Long",6.33,NA
"1799","2003-04","Comilla","2003-2004-Comilla","BR16",2003,1983,2,"Long",5.14,NA
"1800","2003-04","Gazipur","2003-2004-Gazipur","BR16",2003,1983,2,"Long",1.43,NA
"1801","2003-04","Habiganj","2003-2004-Habiganj","BR16",2003,1983,2,"Long",6.43,NA
"1802","2003-04","Rajshahi","2003-2004-Rajshahi","BR16",2003,1983,2,"Long",1.92,NA
"1803","2003-04","Rangpur","2003-2004-Rangpur","BR16",2003,1983,2,"Long",4.92,NA
"1804","2003-04","Satkhira","2003-2004-Satkhira","BR16",2003,1983,2,"Long",4.93,NA
"1805","2004-05","Barisal","2004-2005-Barisal","BR16",2004,1983,2,"Long",6.92,NA
"1806","2004-05","Bhanga","2004-2005-Bhanga","BR16",2004,1983,2,"Long",7.07,NA
"1807","2004-05","Comilla","2004-2005-Comilla","BR16",2004,1983,2,"Long",7.18,NA
"1808","2004-05","Gazipur","2004-2005-Gazipur","BR16",2004,1983,2,"Long",4.68,NA
"1809","2004-05","Habiganj","2004-2005-Habiganj","BR16",2004,1983,2,"Long",6.21,NA
"1810","2004-05","Rajshahi","2004-2005-Rajshahi","BR16",2004,1983,2,"Long",5.92,NA
"1811","2004-05","Rangpur","2004-2005-Rangpur","BR16",2004,1983,2,"Long",4.87,NA
"1812","2004-05","Satkhira","2004-2005-Satkhira","BR16",2004,1983,2,"Long",4.42,NA
"1813","2004-05","Kustia","2004-2005-Kustia","BR16",2004,1983,2,"Long",5.71,NA
"1814","2005-06","Barisal","2005-2006-Barisal","BR16",2005,1983,2,"Long",4.26,NA
"1815","2005-06","Bhanga","2005-2006-Bhanga","BR16",2005,1983,2,"Long",6.95,NA
"1816","2005-06","Comilla","2005-2006-Comilla","BR16",2005,1983,2,"Long",6.33,NA
"1817","2005-06","Gazipur","2005-2006-Gazipur","BR16",2005,1983,2,"Long",6.45,NA
"1818","2005-06","Habiganj","2005-2006-Habiganj","BR16",2005,1983,2,"Long",7.1,NA
"1819","2005-06","Rajshahi","2005-2006-Rajshahi","BR16",2005,1983,2,"Long",6.68,NA
"1820","2005-06","Rangpur","2005-2006-Rangpur","BR16",2005,1983,2,"Long",6.56,NA
"1821","2005-06","Satkhira","2005-2006-Satkhira","BR16",2005,1983,2,"Long",6.61,NA
"1822","2005-06","Kustia","2005-2006-Kustia","BR16",2005,1983,2,"Long",5.87,NA
"1823","2006-07","Barisal","2006-2007-Barisal","BR16",2006,1983,2,"Long",4.84,NA
"1824","2006-07","Bhanga","2006-2007-Bhanga","BR16",2006,1983,2,"Long",7.18,NA
"1825","2006-07","Comilla","2006-2007-Comilla","BR16",2006,1983,2,"Long",6.11,NA
"1826","2006-07","Gazipur","2006-2007-Gazipur","BR16",2006,1983,2,"Long",5.5,NA
"1827","2006-07","Habiganj","2006-2007-Habiganj","BR16",2006,1983,2,"Long",7.15,NA
"1828","2006-07","Rajshahi","2006-2007-Rajshahi","BR16",2006,1983,2,"Long",4.6,NA
"1829","2006-07","Kustia","2006-2007-Kustia","BR16",2006,1983,2,"Long",7.02,NA
"1830","2006-07","Rangpur","2006-2007-Rangpur","BR16",2006,1983,2,"Long",5.72,NA
"1831","2006-07","Satkhira","2006-2007-Satkhira","BR16",2006,1983,2,"Long",6.05,NA
"1832","2007-08","Barisal","2007-2008-Barisal","BR16",2007,1983,2,"Long",5.86,NA
"1833","2007-08","Bhanga","2007-2008-Bhanga","BR16",2007,1983,2,"Long",6.15,NA
"1834","2007-08","Comilla","2007-2008-Comilla","BR16",2007,1983,2,"Long",6.89,NA
"1835","2007-08","Gazipur","2007-2008-Gazipur","BR16",2007,1983,2,"Long",5.15,NA
"1836","2007-08","Habiganj","2007-2008-Habiganj","BR16",2007,1983,2,"Long",7.15,NA
"1837","2007-08","Rangpur","2007-2008-Rangpur","BR16",2007,1983,2,"Long",2.5,NA
"1838","2007-08","Satkhira","2007-2008-Satkhira","BR16",2007,1983,2,"Long",7,NA
"1839","2007-08","Kustia","2007-2008-Kustia","BR16",2007,1983,2,"Long",5.25,NA
"1840","2007-08","Rajshahi","2007-2008-Rajshahi","BR16",2007,1983,2,"Long",4.04,NA
"1841","2008-09","Barisal","2008-2009-Barisal","BR16",2008,1983,2,"Long",5.13,NA
"1842","2008-09","Bhanga","2008-2009-Bhanga","BR16",2008,1983,2,"Long",6.67,NA
"1843","2008-09","Comilla","2008-2009-Comilla","BR16",2008,1983,2,"Long",5.13,NA
"1844","2008-09","Gazipur","2008-2009-Gazipur","BR16",2008,1983,2,"Long",5.35,NA
"1845","2008-09","Habiganj","2008-2009-Habiganj","BR16",2008,1983,2,"Long",7.5,NA
"1846","2008-09","Rajshahi","2008-2009-Rajshahi","BR16",2008,1983,2,"Long",3.48,NA
"1847","2008-09","Rangpur","2008-2009-Rangpur","BR16",2008,1983,2,"Long",3,NA
"1848","2008-09","Kustia","2008-2009-Kustia","BR16",2008,1983,2,"Long",7.2,NA
"1849","2008-09","Satkhira","2008-2009-Satkhira","BR16",2008,1983,2,"Long",6.53,NA
"1850","2009-10","Barisal","2009-2010-Barisal","BR16",2009,1983,2,"Long",4.4,NA
"1851","2009-10","Bhanga","2009-2010-Bhanga","BR16",2009,1983,2,"Long",6.85,NA
"1852","2009-10","Comilla","2009-2010-Comilla","BR16",2009,1983,2,"Long",6.52,NA
"1853","2009-10","Gazipur","2009-2010-Gazipur","BR16",2009,1983,2,"Long",4.2,NA
"1854","2009-10","Habiganj","2009-2010-Habiganj","BR16",2009,1983,2,"Long",6.75,NA
"1855","2009-10","Rajshahi","2009-2010-Rajshahi","BR16",2009,1983,2,"Long",3.76,NA
"1856","2009-10","Rangpur","2009-2010-Rangpur","BR16",2009,1983,2,"Long",4.5,NA
"1857","2009-10","Satkhira","2009-2010-Satkhira","BR16",2009,1983,2,"Long",6.01,NA
"1858","2009-10","Kustia","2009-2010-Kustia","BR16",2009,1983,2,"Long",5.26,NA
"1859","2010-11","Barisal","2010-2011-Barisal","BR16",2010,1983,2,"Long",5.34,NA
"1860","2010-11","Bhanga","2010-2011-Bhanga","BR16",2010,1983,2,"Long",7.03,NA
"1861","2010-11","Comilla","2010-2011-Comilla","BR16",2010,1983,2,"Long",5.68,NA
"1862","2010-11","Gazipur","2010-2011-Gazipur","BR16",2010,1983,2,"Long",2.85,NA
"1863","2010-11","Habiganj","2010-2011-Habiganj","BR16",2010,1983,2,"Long",6,NA
"1864","2010-11","Rangpur","2010-2011-Rangpur","BR16",2010,1983,2,"Long",2.65,NA
"1865","2010-11","Satkhira","2010-2011-Satkhira","BR16",2010,1983,2,"Long",5.5,NA
"1866","2010-11","Sonagazi","2010-2011-Sonagazi","BR16",2010,1983,2,"Long",6,NA
"1867","2010-11","Kustia","2010-2011-Kustia","BR16",2010,1983,2,"Long",3.32,NA
"1868","2010-11","Rajshahi","2010-2011-Rajshahi","BR16",2010,1983,2,"Long",5.4,NA
"1869","2011-12","Barisal","2011-2012-Barisal","BR16",2011,1983,2,"Long",5.34,NA
"1870","2011-12","Bhanga","2011-2012-Bhanga","BR16",2011,1983,2,"Long",7.03,NA
"1871","2011-12","Comilla","2011-2012-Comilla","BR16",2011,1983,2,"Long",5.48,NA
"1872","2011-12","Gazipur","2011-2012-Gazipur","BR16",2011,1983,2,"Long",5.98,NA
"1873","2011-12","Habiganj","2011-2012-Habiganj","BR16",2011,1983,2,"Long",6,NA
"1874","2011-12","Rangpur","2011-2012-Rangpur","BR16",2011,1983,2,"Long",2.65,NA
"1875","2011-12","Satkhira","2011-2012-Satkhira","BR16",2011,1983,2,"Long",6.68,NA
"1876","2011-12","Sonagazi","2011-2012-Sonagazi","BR16",2011,1983,2,"Long",6,NA
"1877","2011-12","Kustia","2011-2012-Kustia","BR16",2011,1983,2,"Long",3.32,NA
"1878","2011-12","Rajshahi","2011-2012-Rajshahi","BR16",2011,1983,2,"Long",7.04,NA
"1879","2012-13","Barisal","2012-2013-Barisal","BR16",2012,1983,2,"Long",4.89,NA
"1880","2012-13","Bhanga","2012-2013-Bhanga","BR16",2012,1983,2,"Long",6.99,NA
"1881","2012-13","Comilla","2012-2013-Comilla","BR16",2012,1983,2,"Long",5.48,NA
"1882","2012-13","Gazipur","2012-2013-Gazipur","BR16",2012,1983,2,"Long",6.06,NA
"1883","2012-13","Habiganj","2012-2013-Habiganj","BR16",2012,1983,2,"Long",5.89,NA
"1884","2012-13","Rangpur","2012-2013-Rangpur","BR16",2012,1983,2,"Long",4.6,NA
"1885","2012-13","Satkhira","2012-2013-Satkhira","BR16",2012,1983,2,"Long",6.9,NA
"1886","2012-13","Sonagazi","2012-2013-Sonagazi","BR16",2012,1983,2,"Long",2.67,NA
"1887","2012-13","Kustia","2012-2013-Kustia","BR16",2012,1983,2,"Long",6.41,NA
"1888","2012-13","Rajshahi","2012-2013-Rajshahi","BR16",2012,1983,2,"Long",6.12,NA
"1889","2013-14","Barisal","2013-2014-Barisal","BR16",2013,1983,2,"Long",4.37,NA
"1890","2013-14","Bhanga","2013-2014-Bhanga","BR16",2013,1983,2,"Long",6.6,NA
"1891","2013-14","Comilla","2013-2014-Comilla","BR16",2013,1983,2,"Long",5.72,NA
"1892","2013-14","Gazipur","2013-2014-Gazipur","BR16",2013,1983,2,"Long",7.4,NA
"1893","2013-14","Habiganj","2013-2014-Habiganj","BR16",2013,1983,2,"Long",5.77,NA
"1894","2013-14","Rangpur","2013-2014-Rangpur","BR16",2013,1983,2,"Long",6.1,NA
"1895","2013-14","Satkhira","2013-2014-Satkhira","BR16",2013,1983,2,"Long",6.46,NA
"1896","2013-14","Sonagazi","2013-2014-Sonagazi","BR16",2013,1983,2,"Long",6.73,NA
"1897","2013-14","Kustia","2013-2014-Kustia","BR16",2013,1983,2,"Long",6.61,NA
"1898","2013-14","Rajshahi","2013-2014-Rajshahi","BR16",2013,1983,2,"Long",3,NA
"1899","2014-15","Barisal","2014-2015-Barisal","BR16",2014,1983,2,"Long",4.86,NA
"1900","2014-15","Bhanga","2014-2015-Bhanga","BR16",2014,1983,2,"Long",7.23,NA
"1901","2014-15","Comilla","2014-2015-Comilla","BR16",2014,1983,2,"Long",5.48,NA
"1902","2014-15","Gazipur","2014-2015-Gazipur","BR16",2014,1983,2,"Long",7.5,NA
"1903","2014-15","Habiganj","2014-2015-Habiganj","BR16",2014,1983,2,"Long",6.41,NA
"1904","2014-15","Rangpur","2014-2015-Rangpur","BR16",2014,1983,2,"Long",2.65,NA
"1905","2014-15","Satkhira","2014-2015-Satkhira","BR16",2014,1983,2,"Long",6.78,NA
"1906","2014-15","Sonagazi","2014-2015-Sonagazi","BR16",2014,1983,2,"Long",5.12,NA
"1907","2014-15","Kustia","2014-2015-Kustia","BR16",2014,1983,2,"Long",6.81,NA
"1908","2014-15","Rajshahi","2014-2015-Rajshahi","BR16",2014,1983,2,"Long",5.35,NA
"1919","2001-02","Barisal","2001-2002-Barisal","BR16",2001,1983,3,"Long",7.15,NA
"1920","2001-02","Bhanga","2001-2002-Bhanga","BR16",2001,1983,3,"Long",6.1,NA
"1921","2001-02","Comilla","2001-2002-Comilla","BR16",2001,1983,3,"Long",6.29,NA
"1922","2001-02","Habiganj","2001-2002-Habiganj","BR16",2001,1983,3,"Long",5.69,NA
"1923","2001-02","Rajshahi","2001-2002-Rajshahi","BR16",2001,1983,3,"Long",5,NA
"1924","2001-02","Rangpur","2001-2002-Rangpur","BR16",2001,1983,3,"Long",7.46,NA
"1925","2001-02","Satkhira","2001-2002-Satkhira","BR16",2001,1983,3,"Long",4.5,NA
"1926","2002-03","Barisal","2002-2003-Barisal","BR16",2002,1983,3,"Long",4.46,NA
"1927","2002-03","Bhanga","2002-2003-Bhanga","BR16",2002,1983,3,"Long",6.33,NA
"1928","2002-03","Comilla","2002-2003-Comilla","BR16",2002,1983,3,"Long",5.78,NA
"1929","2002-03","Gazipur","2002-2003-Gazipur","BR16",2002,1983,3,"Long",5.17,NA
"1930","2002-03","Habiganj","2002-2003-Habiganj","BR16",2002,1983,3,"Long",5.96,NA
"1931","2002-03","Rajshahi","2002-2003-Rajshahi","BR16",2002,1983,3,"Long",3.5,NA
"1932","2002-03","Rangpur","2002-2003-Rangpur","BR16",2002,1983,3,"Long",4.02,NA
"1933","2002-03","Satkhira","2002-2003-Satkhira","BR16",2002,1983,3,"Long",3.45,NA
"1934","2003-04","Barisal","2003-2004-Barisal","BR16",2003,1983,3,"Long",2.05,NA
"1935","2003-04","Bhanga","2003-2004-Bhanga","BR16",2003,1983,3,"Long",5.93,NA
"1936","2003-04","Comilla","2003-2004-Comilla","BR16",2003,1983,3,"Long",4.61,NA
"1937","2003-04","Gazipur","2003-2004-Gazipur","BR16",2003,1983,3,"Long",2.43,NA
"1938","2003-04","Habiganj","2003-2004-Habiganj","BR16",2003,1983,3,"Long",5.76,NA
"1939","2003-04","Rajshahi","2003-2004-Rajshahi","BR16",2003,1983,3,"Long",1.31,NA
"1940","2003-04","Rangpur","2003-2004-Rangpur","BR16",2003,1983,3,"Long",4.9,NA
"1941","2003-04","Satkhira","2003-2004-Satkhira","BR16",2003,1983,3,"Long",4.79,NA
"1942","2004-05","Barisal","2004-2005-Barisal","BR16",2004,1983,3,"Long",5.91,NA
"1943","2004-05","Bhanga","2004-2005-Bhanga","BR16",2004,1983,3,"Long",7.73,NA
"1944","2004-05","Comilla","2004-2005-Comilla","BR16",2004,1983,3,"Long",6.29,NA
"1945","2004-05","Gazipur","2004-2005-Gazipur","BR16",2004,1983,3,"Long",5.13,NA
"1946","2004-05","Habiganj","2004-2005-Habiganj","BR16",2004,1983,3,"Long",6.03,NA
"1947","2004-05","Rajshahi","2004-2005-Rajshahi","BR16",2004,1983,3,"Long",5.7,NA
"1948","2004-05","Rangpur","2004-2005-Rangpur","BR16",2004,1983,3,"Long",4.98,NA
"1949","2004-05","Satkhira","2004-2005-Satkhira","BR16",2004,1983,3,"Long",4.36,NA
"1950","2004-05","Kustia","2004-2005-Kustia","BR16",2004,1983,3,"Long",5.52,NA
"1951","2005-06","Barisal","2005-2006-Barisal","BR16",2005,1983,3,"Long",4.55,NA
"1952","2005-06","Bhanga","2005-2006-Bhanga","BR16",2005,1983,3,"Long",6.68,NA
"1953","2005-06","Comilla","2005-2006-Comilla","BR16",2005,1983,3,"Long",5.76,NA
"1954","2005-06","Gazipur","2005-2006-Gazipur","BR16",2005,1983,3,"Long",6.5,NA
"1955","2005-06","Habiganj","2005-2006-Habiganj","BR16",2005,1983,3,"Long",7.9,NA
"1956","2005-06","Rajshahi","2005-2006-Rajshahi","BR16",2005,1983,3,"Long",6.87,NA
"1957","2005-06","Rangpur","2005-2006-Rangpur","BR16",2005,1983,3,"Long",5.29,NA
"1958","2005-06","Satkhira","2005-2006-Satkhira","BR16",2005,1983,3,"Long",6.16,NA
"1959","2005-06","Kustia","2005-2006-Kustia","BR16",2005,1983,3,"Long",5.8,NA
"1960","2006-07","Barisal","2006-2007-Barisal","BR16",2006,1983,3,"Long",4.61,NA
"1961","2006-07","Bhanga","2006-2007-Bhanga","BR16",2006,1983,3,"Long",7.28,NA
"1962","2006-07","Comilla","2006-2007-Comilla","BR16",2006,1983,3,"Long",6.19,NA
"1963","2006-07","Gazipur","2006-2007-Gazipur","BR16",2006,1983,3,"Long",5.13,NA
"1964","2006-07","Habiganj","2006-2007-Habiganj","BR16",2006,1983,3,"Long",7.35,NA
"1965","2006-07","Rajshahi","2006-2007-Rajshahi","BR16",2006,1983,3,"Long",6.4,NA
"1966","2006-07","Kustia","2006-2007-Kustia","BR16",2006,1983,3,"Long",6.17,NA
"1967","2006-07","Rangpur","2006-2007-Rangpur","BR16",2006,1983,3,"Long",6.15,NA
"1968","2006-07","Satkhira","2006-2007-Satkhira","BR16",2006,1983,3,"Long",6.15,NA
"1969","2007-08","Barisal","2007-2008-Barisal","BR16",2007,1983,3,"Long",5.81,NA
"1970","2007-08","Bhanga","2007-2008-Bhanga","BR16",2007,1983,3,"Long",5.98,NA
"1971","2007-08","Comilla","2007-2008-Comilla","BR16",2007,1983,3,"Long",7.21,NA
"1972","2007-08","Gazipur","2007-2008-Gazipur","BR16",2007,1983,3,"Long",4.45,NA
"1973","2007-08","Habiganj","2007-2008-Habiganj","BR16",2007,1983,3,"Long",7.35,NA
"1974","2007-08","Rangpur","2007-2008-Rangpur","BR16",2007,1983,3,"Long",2.4,NA
"1975","2007-08","Satkhira","2007-2008-Satkhira","BR16",2007,1983,3,"Long",6.5,NA
"1976","2007-08","Kustia","2007-2008-Kustia","BR16",2007,1983,3,"Long",5.26,NA
"1977","2007-08","Rajshahi","2007-2008-Rajshahi","BR16",2007,1983,3,"Long",4.76,NA
"1978","2008-09","Barisal","2008-2009-Barisal","BR16",2008,1983,3,"Long",5.6,NA
"1979","2008-09","Bhanga","2008-2009-Bhanga","BR16",2008,1983,3,"Long",6.63,NA
"1980","2008-09","Comilla","2008-2009-Comilla","BR16",2008,1983,3,"Long",5.87,NA
"1981","2008-09","Gazipur","2008-2009-Gazipur","BR16",2008,1983,3,"Long",4.7,NA
"1982","2008-09","Habiganj","2008-2009-Habiganj","BR16",2008,1983,3,"Long",7.6,NA
"1983","2008-09","Rajshahi","2008-2009-Rajshahi","BR16",2008,1983,3,"Long",3.11,NA
"1984","2008-09","Rangpur","2008-2009-Rangpur","BR16",2008,1983,3,"Long",3.1,NA
"1985","2008-09","Kustia","2008-2009-Kustia","BR16",2008,1983,3,"Long",6.85,NA
"1986","2008-09","Satkhira","2008-2009-Satkhira","BR16",2008,1983,3,"Long",6.33,NA
"1987","2009-10","Barisal","2009-2010-Barisal","BR16",2009,1983,3,"Long",5.4,NA
"1988","2009-10","Bhanga","2009-2010-Bhanga","BR16",2009,1983,3,"Long",6.55,NA
"1989","2009-10","Comilla","2009-2010-Comilla","BR16",2009,1983,3,"Long",6.49,NA
"1990","2009-10","Gazipur","2009-2010-Gazipur","BR16",2009,1983,3,"Long",3.45,NA
"1991","2009-10","Habiganj","2009-2010-Habiganj","BR16",2009,1983,3,"Long",6.7,NA
"1992","2009-10","Rajshahi","2009-2010-Rajshahi","BR16",2009,1983,3,"Long",3.93,NA
"1993","2009-10","Rangpur","2009-2010-Rangpur","BR16",2009,1983,3,"Long",6.5,NA
"1994","2009-10","Satkhira","2009-2010-Satkhira","BR16",2009,1983,3,"Long",5.66,NA
"1995","2009-10","Kustia","2009-2010-Kustia","BR16",2009,1983,3,"Long",5.07,NA
"1996","2010-11","Barisal","2010-2011-Barisal","BR16",2010,1983,3,"Long",4.72,NA
"1997","2010-11","Bhanga","2010-2011-Bhanga","BR16",2010,1983,3,"Long",6.46,NA
"1998","2010-11","Comilla","2010-2011-Comilla","BR16",2010,1983,3,"Long",5.85,NA
"1999","2010-11","Gazipur","2010-2011-Gazipur","BR16",2010,1983,3,"Long",1.85,NA
"2000","2010-11","Habiganj","2010-2011-Habiganj","BR16",2010,1983,3,"Long",5.8,NA
"2001","2010-11","Rangpur","2010-2011-Rangpur","BR16",2010,1983,3,"Long",3.35,NA
"2002","2010-11","Satkhira","2010-2011-Satkhira","BR16",2010,1983,3,"Long",5,NA
"2003","2010-11","Sonagazi","2010-2011-Sonagazi","BR16",2010,1983,3,"Long",5.4,NA
"2004","2010-11","Kustia","2010-2011-Kustia","BR16",2010,1983,3,"Long",3.28,NA
"2005","2010-11","Rajshahi","2010-2011-Rajshahi","BR16",2010,1983,3,"Long",5.86,NA
"2006","2011-12","Barisal","2011-2012-Barisal","BR16",2011,1983,3,"Long",4.72,NA
"2007","2011-12","Bhanga","2011-2012-Bhanga","BR16",2011,1983,3,"Long",6.46,NA
"2008","2011-12","Comilla","2011-2012-Comilla","BR16",2011,1983,3,"Long",5.96,NA
"2009","2011-12","Gazipur","2011-2012-Gazipur","BR16",2011,1983,3,"Long",5.63,NA
"2010","2011-12","Habiganj","2011-2012-Habiganj","BR16",2011,1983,3,"Long",5.8,NA
"2011","2011-12","Rangpur","2011-2012-Rangpur","BR16",2011,1983,3,"Long",3.35,NA
"2012","2011-12","Satkhira","2011-2012-Satkhira","BR16",2011,1983,3,"Long",6.42,NA
"2013","2011-12","Sonagazi","2011-2012-Sonagazi","BR16",2011,1983,3,"Long",5.4,NA
"2014","2011-12","Kustia","2011-2012-Kustia","BR16",2011,1983,3,"Long",3.28,NA
"2015","2011-12","Rajshahi","2011-2012-Rajshahi","BR16",2011,1983,3,"Long",7.78,NA
"2016","2012-13","Barisal","2012-2013-Barisal","BR16",2012,1983,3,"Long",5.2,NA
"2017","2012-13","Bhanga","2012-2013-Bhanga","BR16",2012,1983,3,"Long",7.3,NA
"2018","2012-13","Comilla","2012-2013-Comilla","BR16",2012,1983,3,"Long",5.82,NA
"2019","2012-13","Gazipur","2012-2013-Gazipur","BR16",2012,1983,3,"Long",5.96,NA
"2020","2012-13","Habiganj","2012-2013-Habiganj","BR16",2012,1983,3,"Long",5.76,NA
"2021","2012-13","Rangpur","2012-2013-Rangpur","BR16",2012,1983,3,"Long",4.5,NA
"2022","2012-13","Satkhira","2012-2013-Satkhira","BR16",2012,1983,3,"Long",7,NA
"2023","2012-13","Sonagazi","2012-2013-Sonagazi","BR16",2012,1983,3,"Long",3.46,NA
"2024","2012-13","Kustia","2012-2013-Kustia","BR16",2012,1983,3,"Long",6.45,NA
"2025","2012-13","Rajshahi","2012-2013-Rajshahi","BR16",2012,1983,3,"Long",6.7,NA
"2026","2013-14","Barisal","2013-2014-Barisal","BR16",2013,1983,3,"Long",4.58,NA
"2027","2013-14","Bhanga","2013-2014-Bhanga","BR16",2013,1983,3,"Long",6.7,NA
"2028","2013-14","Comilla","2013-2014-Comilla","BR16",2013,1983,3,"Long",5.91,NA
"2029","2013-14","Gazipur","2013-2014-Gazipur","BR16",2013,1983,3,"Long",7.4,NA
"2030","2013-14","Habiganj","2013-2014-Habiganj","BR16",2013,1983,3,"Long",5.71,NA
"2031","2013-14","Rangpur","2013-2014-Rangpur","BR16",2013,1983,3,"Long",6.2,NA
"2032","2013-14","Satkhira","2013-2014-Satkhira","BR16",2013,1983,3,"Long",5.83,NA
"2033","2013-14","Sonagazi","2013-2014-Sonagazi","BR16",2013,1983,3,"Long",6.63,NA
"2034","2013-14","Kustia","2013-2014-Kustia","BR16",2013,1983,3,"Long",6.21,NA
"2035","2013-14","Rajshahi","2013-2014-Rajshahi","BR16",2013,1983,3,"Long",2.61,NA
"2036","2014-15","Barisal","2014-2015-Barisal","BR16",2014,1983,3,"Long",4.98,NA
"2037","2014-15","Bhanga","2014-2015-Bhanga","BR16",2014,1983,3,"Long",7.03,NA
"2038","2014-15","Comilla","2014-2015-Comilla","BR16",2014,1983,3,"Long",5.74,NA
"2039","2014-15","Gazipur","2014-2015-Gazipur","BR16",2014,1983,3,"Long",7,NA
"2040","2014-15","Habiganj","2014-2015-Habiganj","BR16",2014,1983,3,"Long",6.6,NA
"2041","2014-15","Rangpur","2014-2015-Rangpur","BR16",2014,1983,3,"Long",3,NA
"2042","2014-15","Satkhira","2014-2015-Satkhira","BR16",2014,1983,3,"Long",6.4,NA
"2043","2014-15","Sonagazi","2014-2015-Sonagazi","BR16",2014,1983,3,"Long",5.49,NA
"2044","2014-15","Kustia","2014-2015-Kustia","BR16",2014,1983,3,"Long",5.97,NA
"2045","2014-15","Rajshahi","2014-2015-Rajshahi","BR16",2014,1983,3,"Long",5.99,NA
"2056","2001-02","Barisal","2001-2002-Barisal","BR17",2001,1985,1,"Stress",6.38,NA
"2057","2001-02","Bhanga","2001-2002-Bhanga","BR17",2001,1985,1,"Stress",7.4,NA
"2058","2001-02","Comilla","2001-2002-Comilla","BR17",2001,1985,1,"Stress",5.8,NA
"2059","2001-02","Habiganj","2001-2002-Habiganj","BR17",2001,1985,1,"Stress",5.53,NA
"2060","2001-02","Rajshahi","2001-2002-Rajshahi","BR17",2001,1985,1,"Stress",4.6,NA
"2061","2001-02","Rangpur","2001-2002-Rangpur","BR17",2001,1985,1,"Stress",8.02,NA
"2062","2001-02","Satkhira","2001-2002-Satkhira","BR17",2001,1985,1,"Stress",5.53,NA
"2063","2002-03","Barisal","2002-2003-Barisal","BR17",2002,1985,1,"Stress",4.43,NA
"2064","2002-03","Bhanga","2002-2003-Bhanga","BR17",2002,1985,1,"Stress",6.17,NA
"2065","2002-03","Comilla","2002-2003-Comilla","BR17",2002,1985,1,"Stress",5.67,NA
"2066","2002-03","Gazipur","2002-2003-Gazipur","BR17",2002,1985,1,"Stress",5.03,NA
"2067","2002-03","Habiganj","2002-2003-Habiganj","BR17",2002,1985,1,"Stress",5.48,NA
"2068","2002-03","Rajshahi","2002-2003-Rajshahi","BR17",2002,1985,1,"Stress",5.5,NA
"2069","2002-03","Rangpur","2002-2003-Rangpur","BR17",2002,1985,1,"Stress",5.06,NA
"2070","2002-03","Satkhira","2002-2003-Satkhira","BR17",2002,1985,1,"Stress",5.55,NA
"2071","2003-04","Barisal","2003-2004-Barisal","BR17",2003,1985,1,"Stress",5.35,NA
"2072","2003-04","Bhanga","2003-2004-Bhanga","BR17",2003,1985,1,"Stress",6.72,NA
"2073","2003-04","Comilla","2003-2004-Comilla","BR17",2003,1985,1,"Stress",4.81,NA
