"","Y","L","Env","tj","ri","Group","G","adjmean","se","ErrVar","w"
"5004","2007-08","Barisal","2007-2008-Barisal",2007,1978,"Long","BR9",5.23,0.225628355145955,0.0509081546458692,19.6432183990221
"5385","2007-08","Barisal","2007-2008-Barisal",2007,1994,"Short","BRRI dhan28",6.04333333333333,0.225628355145955,0.0509081546458692,19.6432183990221
"5766","2007-08","Barisal","2007-2008-Barisal",2007,1994,"Long","BRRI dhan29",6.95333333333333,0.225628355145955,0.0509081546458692,19.6432183990221
"6147","2007-08","Barisal","2007-2008-Barisal",2007,1998,"Long","BRRI dhan35",5.95666666666667,0.225628355145955,0.0509081546458692,19.6432183990221
"6528","2007-08","Barisal","2007-2008-Barisal",2007,1998,"Stress","BRRI dhan36",5.96666666666667,0.225628355145955,0.0509081546458692,19.6432183990221
"6867","2007-08","Barisal","2007-2008-Barisal",2007,2005,"Short","BRRI dhan45",6.46666666666667,0.225628355145955,0.0509081546458692,19.6432183990221
"52","2007-08","Bhanga","2007-2008-Bhanga",2007,1970,"Short","BR1",5.70000000000003,0.113287027577188,0.0128339506172746,77.9183300467113
"433","2007-08","Bhanga","2007-2008-Bhanga",2007,1983,"Long","BR12",6.29666666666667,0.113287027577189,0.0128339506172747,77.9183300467111
"814","2007-08","Bhanga","2007-2008-Bhanga",2007,1983,"Long","BR14",7.00333333333333,0.113287027577189,0.0128339506172747,77.9183300467111
"1195","2007-08","Bhanga","2007-2008-Bhanga",2007,1983,"Long","BR15",5.7,0.113287027577189,0.0128339506172747,77.9183300467111
"1576","2007-08","Bhanga","2007-2008-Bhanga",2007,1983,"Long","BR16",6.10333333333333,0.113287027577189,0.0128339506172747,77.9183300467111
"1957","2007-08","Bhanga","2007-2008-Bhanga",2007,1985,"Stress","BR17",5.7,0.113287027577189,0.0128339506172747,77.9183300467111
"2338","2007-08","Bhanga","2007-2008-Bhanga",2007,1985,"Stress","BR18",5.4,0.113287027577189,0.0128339506172747,77.9183300467111
"2719","2007-08","Bhanga","2007-2008-Bhanga",2007,1985,"Stress","BR19",6.19666666666667,0.113287027577189,0.0128339506172747,77.9183300467111
"3100","2007-08","Bhanga","2007-2008-Bhanga",2007,1971,"Long","BR2",6.19666666666667,0.113287027577189,0.0128339506172747,77.9183300467111
"3481","2007-08","Bhanga","2007-2008-Bhanga",2007,1973,"Long","BR3",5.99666666666667,0.113287027577189,0.0128339506172747,77.9183300467111
"3862","2007-08","Bhanga","2007-2008-Bhanga",2007,1977,"Short","BR6",5.6,0.113287027577189,0.0128339506172747,77.9183300467111
"4243","2007-08","Bhanga","2007-2008-Bhanga",2007,1977,"Long","BR7",5.79666666666667,0.113287027577189,0.0128339506172747,77.9183300467111
"4624","2007-08","Bhanga","2007-2008-Bhanga",2007,1978,"Long","BR8",5.6,0.113287027577189,0.0128339506172747,77.9183300467111
"5005","2007-08","Bhanga","2007-2008-Bhanga",2007,1978,"Long","BR9",5.6,0.113287027577189,0.0128339506172747,77.9183300467111
"5386","2007-08","Bhanga","2007-2008-Bhanga",2007,1994,"Short","BRRI dhan28",6.9,0.113287027577189,0.0128339506172747,77.9183300467111
"5767","2007-08","Bhanga","2007-2008-Bhanga",2007,1994,"Long","BRRI dhan29",8,0.113287027577189,0.0128339506172747,77.9183300467111
"6148","2007-08","Bhanga","2007-2008-Bhanga",2007,1998,"Long","BRRI dhan35",6.1,0.113287027577189,0.0128339506172747,77.9183300467111
"6529","2007-08","Bhanga","2007-2008-Bhanga",2007,1998,"Stress","BRRI dhan36",6.1,0.113287027577189,0.0128339506172747,77.9183300467111
"6868","2007-08","Bhanga","2007-2008-Bhanga",2007,2005,"Short","BRRI dhan45",6.7,0.113287027577189,0.0128339506172747,77.9183300467111
"53","2007-08","Comilla","2007-2008-Comilla",2007,1970,"Short","BR1",6.40333333333332,0.125518159312137,0.0157548083171069,63.472685917364
"434","2007-08","Comilla","2007-2008-Comilla",2007,1983,"Long","BR12",7.9,0.125518159312137,0.0157548083171069,63.4726859173639
"815","2007-08","Comilla","2007-2008-Comilla",2007,1983,"Long","BR14",7.89666666666667,0.125518159312137,0.0157548083171069,63.4726859173639
"1196","2007-08","Comilla","2007-2008-Comilla",2007,1983,"Long","BR15",7.69666666666667,0.125518159312137,0.0157548083171069,63.4726859173638
"1577","2007-08","Comilla","2007-2008-Comilla",2007,1983,"Long","BR16",7.19666666666666,0.125518159312137,0.0157548083171069,63.4726859173639
"1958","2007-08","Comilla","2007-2008-Comilla",2007,1985,"Stress","BR17",7.80333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"2339","2007-08","Comilla","2007-2008-Comilla",2007,1985,"Stress","BR18",6.6,0.125518159312137,0.0157548083171069,63.4726859173638
"2720","2007-08","Comilla","2007-2008-Comilla",2007,1985,"Stress","BR19",7,0.125518159312137,0.0157548083171069,63.4726859173639
"3101","2007-08","Comilla","2007-2008-Comilla",2007,1971,"Long","BR2",5.40333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"3482","2007-08","Comilla","2007-2008-Comilla",2007,1973,"Long","BR3",8.1,0.125518159312137,0.0157548083171069,63.4726859173638
"3863","2007-08","Comilla","2007-2008-Comilla",2007,1977,"Short","BR6",7.20333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"4244","2007-08","Comilla","2007-2008-Comilla",2007,1977,"Long","BR7",6.60333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"4625","2007-08","Comilla","2007-2008-Comilla",2007,1978,"Long","BR8",6.9,0.125518159312137,0.0157548083171069,63.4726859173639
"5006","2007-08","Comilla","2007-2008-Comilla",2007,1978,"Long","BR9",7.69666666666667,0.125518159312137,0.0157548083171069,63.4726859173639
"5387","2007-08","Comilla","2007-2008-Comilla",2007,1994,"Short","BRRI dhan28",6.70333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"5768","2007-08","Comilla","2007-2008-Comilla",2007,1994,"Long","BRRI dhan29",8.5,0.125518159312137,0.0157548083171069,63.4726859173639
"6149","2007-08","Comilla","2007-2008-Comilla",2007,1998,"Long","BRRI dhan35",6.60333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"6530","2007-08","Comilla","2007-2008-Comilla",2007,1998,"Stress","BRRI dhan36",6.70333333333333,0.125518159312137,0.0157548083171069,63.4726859173639
"6869","2007-08","Comilla","2007-2008-Comilla",2007,2005,"Short","BRRI dhan45",7.79666666666667,0.125518159312137,0.0157548083171069,63.4726859173639
"54","2007-08","Gazipur","2007-2008-Gazipur",2007,1970,"Short","BR1",4.76666666666667,0.229593398543993,0.0527131286549809,18.9706060997673
"435","2007-08","Gazipur","2007-2008-Gazipur",2007,1983,"Long","BR12",4.60333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"816","2007-08","Gazipur","2007-2008-Gazipur",2007,1983,"Long","BR14",4.73333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"1197","2007-08","Gazipur","2007-2008-Gazipur",2007,1983,"Long","BR15",5.4,0.229593398543993,0.052713128654981,18.9706060997673
"1578","2007-08","Gazipur","2007-2008-Gazipur",2007,1983,"Long","BR16",4.76666666666667,0.229593398543993,0.052713128654981,18.9706060997673
"1959","2007-08","Gazipur","2007-2008-Gazipur",2007,1985,"Stress","BR17",4.78333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"2340","2007-08","Gazipur","2007-2008-Gazipur",2007,1985,"Stress","BR18",4.06666666666667,0.229593398543993,0.052713128654981,18.9706060997673
"2721","2007-08","Gazipur","2007-2008-Gazipur",2007,1985,"Stress","BR19",5.05,0.229593398543993,0.052713128654981,18.9706060997673
"3102","2007-08","Gazipur","2007-2008-Gazipur",2007,1971,"Long","BR2",4.38333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"3483","2007-08","Gazipur","2007-2008-Gazipur",2007,1973,"Long","BR3",4.96666666666667,0.229593398543993,0.052713128654981,18.9706060997673
"3864","2007-08","Gazipur","2007-2008-Gazipur",2007,1977,"Short","BR6",4.6,0.229593398543993,0.052713128654981,18.9706060997673
"4245","2007-08","Gazipur","2007-2008-Gazipur",2007,1977,"Long","BR7",4.86666666666667,0.229593398543993,0.052713128654981,18.9706060997673
"4626","2007-08","Gazipur","2007-2008-Gazipur",2007,1978,"Long","BR8",4.58333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"5007","2007-08","Gazipur","2007-2008-Gazipur",2007,1978,"Long","BR9",5.08333333333333,0.229593398543993,0.052713128654981,18.9706060997673
"5388","2007-08","Gazipur","2007-2008-Gazipur",2007,1994,"Short","BRRI dhan28",5.75,0.229593398543993,0.052713128654981,18.9706060997673
"5769","2007-08","Gazipur","2007-2008-Gazipur",2007,1994,"Long","BRRI dhan29",5.25,0.229593398543993,0.052713128654981,18.9706060997673
"6150","2007-08","Gazipur","2007-2008-Gazipur",2007,1998,"Long","BRRI dhan35",4.3,0.229593398543993,0.0527131286549809,18.9706060997673
"6531","2007-08","Gazipur","2007-2008-Gazipur",2007,1998,"Stress","BRRI dhan36",5.43333333333333,0.229593398543993,0.0527131286549809,18.9706060997673
"6870","2007-08","Gazipur","2007-2008-Gazipur",2007,2005,"Short","BRRI dhan45",4.1,0.229593398543993,0.0527131286549809,18.9706060997673
"7114","2007-08","Gazipur","2007-2008-Gazipur",2007,2007,"Stress","BRRI dhan47",4.7,0.229593398543993,0.0527131286549809,18.9706060997673
"55","2007-08","Habiganj","2007-2008-Habiganj",2007,1970,"Short","BR1",4.19666666666667,0.213833326116459,0.0457246913580281,21.8700218700202
"436","2007-08","Habiganj","2007-2008-Habiganj",2007,1983,"Long","BR12",4.91666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"817","2007-08","Habiganj","2007-2008-Habiganj",2007,1983,"Long","BR14",6.26333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"1198","2007-08","Habiganj","2007-2008-Habiganj",2007,1983,"Long","BR15",7.43333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"1579","2007-08","Habiganj","2007-2008-Habiganj",2007,1983,"Long","BR16",7.31333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"1960","2007-08","Habiganj","2007-2008-Habiganj",2007,1985,"Stress","BR17",6.67666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"2341","2007-08","Habiganj","2007-2008-Habiganj",2007,1985,"Stress","BR18",5.96,0.21383332611646,0.0457246913580282,21.8700218700202
"2722","2007-08","Habiganj","2007-2008-Habiganj",2007,1985,"Stress","BR19",6.16666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"3103","2007-08","Habiganj","2007-2008-Habiganj",2007,1971,"Long","BR2",4.88666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"3484","2007-08","Habiganj","2007-2008-Habiganj",2007,1973,"Long","BR3",6.72,0.21383332611646,0.0457246913580282,21.8700218700202
"3865","2007-08","Habiganj","2007-2008-Habiganj",2007,1977,"Short","BR6",5.11333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"4246","2007-08","Habiganj","2007-2008-Habiganj",2007,1977,"Long","BR7",6.53666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"4627","2007-08","Habiganj","2007-2008-Habiganj",2007,1978,"Long","BR8",5.72666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"5008","2007-08","Habiganj","2007-2008-Habiganj",2007,1978,"Long","BR9",5.87666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"5389","2007-08","Habiganj","2007-2008-Habiganj",2007,1994,"Short","BRRI dhan28",6.00666666666667,0.21383332611646,0.0457246913580282,21.8700218700202
"5770","2007-08","Habiganj","2007-2008-Habiganj",2007,1994,"Long","BRRI dhan29",7.31333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"6151","2007-08","Habiganj","2007-2008-Habiganj",2007,1998,"Long","BRRI dhan35",5.76333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"6532","2007-08","Habiganj","2007-2008-Habiganj",2007,1998,"Stress","BRRI dhan36",4.81333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"6871","2007-08","Habiganj","2007-2008-Habiganj",2007,2005,"Short","BRRI dhan45",6.20333333333333,0.21383332611646,0.0457246913580282,21.8700218700202
"56","2007-08","Rangpur","2007-2008-Rangpur",2007,1970,"Short","BR1",2.46666666666668,0.155756125915591,0.0242599707602334,41.2201650976095
"437","2007-08","Rangpur","2007-2008-Rangpur",2007,1983,"Long","BR12",2.5,0.155756125915591,0.0242599707602334,41.2201650976095
"818","2007-08","Rangpur","2007-2008-Rangpur",2007,1983,"Long","BR14",2.7,0.155756125915591,0.0242599707602334,41.2201650976095
"1199","2007-08","Rangpur","2007-2008-Rangpur",2007,1983,"Long","BR15",3.23333333333333,0.155756125915591,0.0242599707602334,41.2201650976095
"1580","2007-08","Rangpur","2007-2008-Rangpur",2007,1983,"Long","BR16",2.5,0.155756125915591,0.0242599707602334,41.2201650976095
"1961","2007-08","Rangpur","2007-2008-Rangpur",2007,1985,"Stress","BR17",2.7,0.155756125915591,0.0242599707602334,41.2201650976095
"2342","2007-08","Rangpur","2007-2008-Rangpur",2007,1985,"Stress","BR18",2.8,0.155756125915591,0.0242599707602334,41.2201650976095
"2723","2007-08","Rangpur","2007-2008-Rangpur",2007,1985,"Stress","BR19",2.6,0.155756125915591,0.0242599707602334,41.2201650976095
"3104","2007-08","Rangpur","2007-2008-Rangpur",2007,1971,"Long","BR2",2.36666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"3485","2007-08","Rangpur","2007-2008-Rangpur",2007,1973,"Long","BR3",2.53333333333333,0.155756125915591,0.0242599707602334,41.2201650976095
"3866","2007-08","Rangpur","2007-2008-Rangpur",2007,1977,"Short","BR6",1.91666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"4247","2007-08","Rangpur","2007-2008-Rangpur",2007,1977,"Long","BR7",2.51666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"4628","2007-08","Rangpur","2007-2008-Rangpur",2007,1978,"Long","BR8",2.63333333333333,0.155756125915591,0.0242599707602334,41.2201650976095
"5009","2007-08","Rangpur","2007-2008-Rangpur",2007,1978,"Long","BR9",2.77666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"5390","2007-08","Rangpur","2007-2008-Rangpur",2007,1994,"Short","BRRI dhan28",2.3,0.155756125915591,0.0242599707602334,41.2201650976095
"5771","2007-08","Rangpur","2007-2008-Rangpur",2007,1994,"Long","BRRI dhan29",2.96666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"6152","2007-08","Rangpur","2007-2008-Rangpur",2007,1998,"Long","BRRI dhan35",2.26666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"6533","2007-08","Rangpur","2007-2008-Rangpur",2007,1998,"Stress","BRRI dhan36",2.78333333333333,0.155756125915591,0.0242599707602334,41.2201650976095
"6872","2007-08","Rangpur","2007-2008-Rangpur",2007,2005,"Short","BRRI dhan45",1.83333333333333,0.155756125915591,0.0242599707602334,41.2201650976095
"7115","2007-08","Rangpur","2007-2008-Rangpur",2007,2007,"Stress","BRRI dhan47",2.61666666666667,0.155756125915591,0.0242599707602334,41.2201650976095
"57","2007-08","Satkhira","2007-2008-Satkhira",2007,1970,"Short","BR1",6.83333333333333,0.513208637800388,0.26338310591293,3.79675073134942
"438","2007-08","Satkhira","2007-2008-Satkhira",2007,1983,"Long","BR12",5.08666666666667,0.513208637800389,0.263383105912931,3.79675073134941
"819","2007-08","Satkhira","2007-2008-Satkhira",2007,1983,"Long","BR14",6.16666666666667,0.513208637800389,0.263383105912931,3.79675073134941
"1200","2007-08","Satkhira","2007-2008-Satkhira",2007,1983,"Long","BR15",6.8,0.513208637800389,0.263383105912931,3.79675073134941
"1581","2007-08","Satkhira","2007-2008-Satkhira",2007,1983,"Long","BR16",7.00666666666667,0.513208637800389,0.263383105912931,3.79675073134941
"1962","2007-08","Satkhira","2007-2008-Satkhira",2007,1985,"Stress","BR17",6.33333333333333,0.513208637800389,0.263383105912931,3.79675073134941
"2343","2007-08","Satkhira","2007-2008-Satkhira",2007,1985,"Stress","BR18",6.23333333333333,0.513208637800389,0.263383105912931,3.79675073134941
"2724","2007-08","Satkhira","2007-2008-Satkhira",2007,1985,"Stress","BR19",7.33333333333333,0.513208637800389,0.263383105912931,3.79675073134941
"3105","2007-08","Satkhira","2007-2008-Satkhira",2007,1971,"Long","BR2",6.33333333333333,0.513208637800389,0.263383105912931,3.79675073134941
"3486","2007-08","Satkhira","2007-2008-Satkhira",2007,1973,"Long","BR3",7.1,0.513208637800389,0.263383105912931,3.79675073134941
"3867","2007-08","Satkhira","2007-2008-Satkhira",2007,1977,"Short","BR6",7.46666666666667,0.513208637800389,0.263383105912931,3.79675073134941
"4248","2007-08","Satkhira","2007-2008-Satkhira",2007,1977,"Long","BR7",6.56666666666667,0.513208637800389,0.263383105912931,3.79675073134941
"4629","2007-08","Satkhira","2007-2008-Satkhira",2007,1978,"Long","BR8",7.43333333333333,0.513208637800389,0.263383105912931,3.79675073134941
"5010","2007-08","Satkhira","2007-2008-Satkhira",2007,1978,"Long","BR9",7.33333333333333,0.513208637800389,0.263383105912931,3.79675073134942
"5391","2007-08","Satkhira","2007-2008-Satkhira",2007,1994,"Short","BRRI dhan28",6.56666666666667,0.513208637800389,0.263383105912931,3.79675073134942
"5772","2007-08","Satkhira","2007-2008-Satkhira",2007,1994,"Long","BRRI dhan29",8.36666666666667,0.513208637800389,0.263383105912931,3.79675073134942
"6153","2007-08","Satkhira","2007-2008-Satkhira",2007,1998,"Long","BRRI dhan35",6.1,0.513208637800389,0.263383105912931,3.79675073134942
"6534","2007-08","Satkhira","2007-2008-Satkhira",2007,1998,"Stress","BRRI dhan36",6.36666666666667,0.513208637800389,0.263383105912931,3.79675073134942
"6873","2007-08","Satkhira","2007-2008-Satkhira",2007,2005,"Short","BRRI dhan45",6.8,0.513208637800389,0.263383105912931,3.79675073134942
"58","2007-08","Kustia","2007-2008-Kustia",2007,1970,"Short","BR1",6.67666666666666,0.071448850736744,0.00510493827160153,195.888754534593
"439","2007-08","Kustia","2007-2008-Kustia",2007,1983,"Long","BR12",4.70333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"820","2007-08","Kustia","2007-2008-Kustia",2007,1983,"Long","BR14",6.16333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"1201","2007-08","Kustia","2007-2008-Kustia",2007,1983,"Long","BR15",5.37,0.0714488507367441,0.00510493827160154,195.888754534592
"1582","2007-08","Kustia","2007-2008-Kustia",2007,1983,"Long","BR16",5.30333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"1963","2007-08","Kustia","2007-2008-Kustia",2007,1985,"Stress","BR17",6,0.0714488507367441,0.00510493827160154,195.888754534592
"2344","2007-08","Kustia","2007-2008-Kustia",2007,1985,"Stress","BR18",5.46333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"2725","2007-08","Kustia","2007-2008-Kustia",2007,1985,"Stress","BR19",7.22666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"3106","2007-08","Kustia","2007-2008-Kustia",2007,1971,"Long","BR2",5.67666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"3487","2007-08","Kustia","2007-2008-Kustia",2007,1973,"Long","BR3",4.98333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"3868","2007-08","Kustia","2007-2008-Kustia",2007,1977,"Short","BR6",5.95666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"4249","2007-08","Kustia","2007-2008-Kustia",2007,1977,"Long","BR7",5.29,0.0714488507367441,0.00510493827160154,195.888754534592
"4630","2007-08","Kustia","2007-2008-Kustia",2007,1978,"Long","BR8",6.03,0.0714488507367441,0.00510493827160154,195.888754534592
"5011","2007-08","Kustia","2007-2008-Kustia",2007,1978,"Long","BR9",6.56333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"5392","2007-08","Kustia","2007-2008-Kustia",2007,1994,"Short","BRRI dhan28",6.88333333333333,0.0714488507367441,0.00510493827160154,195.888754534592
"5773","2007-08","Kustia","2007-2008-Kustia",2007,1994,"Long","BRRI dhan29",5.85666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"6154","2007-08","Kustia","2007-2008-Kustia",2007,1998,"Long","BRRI dhan35",6.05,0.0714488507367441,0.00510493827160154,195.888754534592
"6535","2007-08","Kustia","2007-2008-Kustia",2007,1998,"Stress","BRRI dhan36",7.14666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"6874","2007-08","Kustia","2007-2008-Kustia",2007,2005,"Short","BRRI dhan45",6.79666666666667,0.0714488507367441,0.00510493827160154,195.888754534592
"59","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1970,"Short","BR1",4.8,0.195046519833815,0.0380431448992826,26.2859446201793
"440","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1983,"Long","BR12",4.50333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"821","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1983,"Long","BR14",4.43666666666667,0.195046519833815,0.0380431448992827,26.2859446201792
"1202","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1983,"Long","BR15",4.59333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"1583","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1983,"Long","BR16",4.65666666666667,0.195046519833815,0.0380431448992827,26.2859446201792
"1964","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1985,"Stress","BR17",4.61,0.195046519833815,0.0380431448992827,26.2859446201792
"2345","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1985,"Stress","BR18",3.77333333333334,0.195046519833815,0.0380431448992827,26.2859446201792
"2726","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1985,"Stress","BR19",4.25666666666667,0.195046519833815,0.0380431448992827,26.2859446201792
"3107","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1971,"Long","BR2",3.76,0.195046519833815,0.0380431448992827,26.2859446201792
"3488","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1973,"Long","BR3",4.20666666666667,0.195046519833815,0.0380431448992827,26.2859446201792
"3869","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1977,"Short","BR6",3.97333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"4250","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1977,"Long","BR7",4.58,0.195046519833815,0.0380431448992827,26.2859446201792
"4631","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1978,"Long","BR8",4.45333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"5012","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1978,"Long","BR9",4.97666666666667,0.195046519833815,0.0380431448992827,26.2859446201792
"5393","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1994,"Short","BRRI dhan28",4.60333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"5774","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1994,"Long","BRRI dhan29",4.36,0.195046519833815,0.0380431448992827,26.2859446201792
"6155","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1998,"Long","BRRI dhan35",4.17,0.195046519833815,0.0380431448992827,26.2859446201792
"6536","2007-08","Rajshahi","2007-2008-Rajshahi",2007,1998,"Stress","BRRI dhan36",4.51333333333333,0.195046519833815,0.0380431448992827,26.2859446201792
"6875","2007-08","Rajshahi","2007-2008-Rajshahi",2007,2005,"Short","BRRI dhan45",3.75,0.195046519833815,0.0380431448992827,26.2859446201792
"60","2008-09","Barisal","2008-2009-Barisal",2008,1970,"Short","BR1",5.36333333333333,0.167202355486745,0.0279566276803158,35.7696933777208
"441","2008-09","Barisal","2008-2009-Barisal",2008,1983,"Long","BR12",5.30666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"822","2008-09","Barisal","2008-2009-Barisal",2008,1983,"Long","BR14",5.66,0.167202355486745,0.0279566276803159,35.7696933777207
"1203","2008-09","Barisal","2008-2009-Barisal",2008,1983,"Long","BR15",5.08,0.167202355486745,0.0279566276803159,35.7696933777207
"1584","2008-09","Barisal","2008-2009-Barisal",2008,1983,"Long","BR16",5.32666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"1965","2008-09","Barisal","2008-2009-Barisal",2008,1985,"Stress","BR17",5.61333333333333,0.167202355486745,0.0279566276803159,35.7696933777207
"2346","2008-09","Barisal","2008-2009-Barisal",2008,1985,"Stress","BR18",4.34,0.167202355486745,0.0279566276803159,35.7696933777207
"2727","2008-09","Barisal","2008-2009-Barisal",2008,1985,"Stress","BR19",5.09,0.167202355486745,0.0279566276803159,35.7696933777207
"3108","2008-09","Barisal","2008-2009-Barisal",2008,1971,"Long","BR2",5.03666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"3489","2008-09","Barisal","2008-2009-Barisal",2008,1973,"Long","BR3",5.36333333333333,0.167202355486745,0.0279566276803159,35.7696933777207
"3870","2008-09","Barisal","2008-2009-Barisal",2008,1977,"Short","BR6",5.46666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"4251","2008-09","Barisal","2008-2009-Barisal",2008,1977,"Long","BR7",4.99333333333333,0.167202355486745,0.0279566276803159,35.7696933777207
"4632","2008-09","Barisal","2008-2009-Barisal",2008,1978,"Long","BR8",4.76666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"5013","2008-09","Barisal","2008-2009-Barisal",2008,1978,"Long","BR9",5.29,0.167202355486745,0.0279566276803159,35.7696933777207
"5394","2008-09","Barisal","2008-2009-Barisal",2008,1994,"Short","BRRI dhan28",6.04666666666667,0.167202355486745,0.0279566276803159,35.7696933777207
"5775","2008-09","Barisal","2008-2009-Barisal",2008,1994,"Long","BRRI dhan29",5.95333333333333,0.167202355486745,0.0279566276803159,35.7696933777207
"6156","2008-09","Barisal","2008-2009-Barisal",2008,1998,"Long","BRRI dhan35",5.17,0.167202355486745,0.0279566276803159,35.7696933777207
"6537","2008-09","Barisal","2008-2009-Barisal",2008,1998,"Stress","BRRI dhan36",5.88333333333333,0.167202355486745,0.0279566276803159,35.7696933777207
"6876","2008-09","Barisal","2008-2009-Barisal",2008,2005,"Short","BRRI dhan45",5.98,0.167202355486745,0.0279566276803159,35.7696933777207
"61","2008-09","Bhanga","2008-2009-Bhanga",2008,1970,"Short","BR1",6.07333333333331,0.0835097547733476,0.00697387914230465,143.392218246778
"442","2008-09","Bhanga","2008-2009-Bhanga",2008,1983,"Long","BR12",6.54,0.0835097547733477,0.00697387914230467,143.392218246777
"823","2008-09","Bhanga","2008-2009-Bhanga",2008,1983,"Long","BR14",7.14333333333333,0.0835097547733477,0.00697387914230468,143.392218246777
"1204","2008-09","Bhanga","2008-2009-Bhanga",2008,1983,"Long","BR15",6.34,0.0835097547733477,0.00697387914230468,143.392218246777
"1585","2008-09","Bhanga","2008-2009-Bhanga",2008,1983,"Long","BR16",6.60666666666667,0.0835097547733477,0.00697387914230468,143.392218246777
"1966","2008-09","Bhanga","2008-2009-Bhanga",2008,1985,"Stress","BR17",6.35666666666667,0.0835097547733477,0.00697387914230468,143.392218246777
"2347","2008-09","Bhanga","2008-2009-Bhanga",2008,1985,"Stress","BR18",6.13666666666667,0.0835097547733477,0.00697387914230468,143.392218246777
"2728","2008-09","Bhanga","2008-2009-Bhanga",2008,1985,"Stress","BR19",6.53333333333333,0.0835097547733477,0.00697387914230468,143.392218246777
"3109","2008-09","Bhanga","2008-2009-Bhanga",2008,1971,"Long","BR2",6.17333333333333,0.0835097547733477,0.00697387914230468,143.392218246777
"3490","2008-09","Bhanga","2008-2009-Bhanga",2008,1973,"Long","BR3",6.39333333333333,0.0835097547733477,0.00697387914230468,143.392218246777
"3871","2008-09","Bhanga","2008-2009-Bhanga",2008,1977,"Short","BR6",6.15666666666667,0.0835097547733477,0.00697387914230468,143.392218246777
