"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"	"residShukla"
"2006-Kustia"	"Medium-BR25"	"2006"	2006	1992	"Kustia"	"BR25"	"Medium"	3.99333333333333	3.99333333333333	0.235855141608738	0.0556276478232778	17.9766723766009	-0.153649091475387
"2006-Rajshahi"	"Medium-BR25"	"2006"	2006	1992	"Rajshahi"	"BR25"	"Medium"	3.4	3.4	0.156217264277102	0.0244038336582218	40.9771683418722	-0.0456455175436741
"2006-Rangpur"	"Medium-BR25"	"2006"	2006	1992	"Rangpur"	"BR25"	"Medium"	2.9	2.9	0.460449236462257	0.212013499358675	4.71668079167093	-0.228566012502079
"2006-Satkhira"	"Medium-BR25"	"2006"	2006	1992	"Satkhira"	"BR25"	"Medium"	5.95	5.95	0.0922209892117871	0.00850471085120055	117.581892846932	0.0516620221880162
"2006-Sonagazi"	"Medium-BR25"	"2006"	2006	1992	"Sonagazi"	"BR25"	"Medium"	1.88	1.88	0.317058724163055	0.100526234567904	9.94765201639493	-0.550604972376059
"2007-Barisal"	"Medium-BR25"	"2007"	2007	1992	"Barisal"	"BR25"	"Medium"	4.44316666666667	4.44316666666667	0.207144702509568	0.0429089277777775	23.3051733471163	0.0538839028964393
"2007-Comilla"	"Medium-BR25"	"2007"	2007	1992	"Comilla"	"BR25"	"Medium"	3.31666666666667	3.31666666666667	0.128486773950664	0.0165088510802491	60.5735671815699	-0.0139672922811118
"2007-Gazipur"	"Medium-BR25"	"2007"	2007	1992	"Gazipur"	"BR25"	"Medium"	2.86666666666667	2.86666666666667	0.250121841654246	0.0625609356725115	15.9844156621108	-0.0994813066954596
"2007-Kustia"	"Medium-BR25"	"2007"	2007	1992	"Kustia"	"BR25"	"Medium"	4.33333333333333	4.33333333333333	0.442936671098706	0.196192894604003	5.09702454830693	-0.0104823546906632
"2007-Rajshahi"	"Medium-BR25"	"2007"	2007	1992	"Rajshahi"	"BR25"	"Medium"	5.2	5.2	0.196675587070962	0.0386812865497077	25.8522942021316	0.121259872958993
"2007-Rangpur"	"Medium-BR25"	"2007"	2007	1992	"Rangpur"	"BR25"	"Medium"	2.45	2.45	0.46633152909624	0.217465095029238	4.5984391190023	0.10012752705161
"2007-Satkhira"	"Medium-BR25"	"2007"	2007	1992	"Satkhira"	"BR25"	"Medium"	2.95	2.95	0.157792242562389	0.0248983918128677	40.163236546193	-0.0503466995745701
"2007-Sonagazi"	"Medium-BR25"	"2007"	2007	1992	"Sonagazi"	"BR25"	"Medium"	3.14666666666667	3.14666666666667	0.245868136103233	0.0604511403508777	16.5422851280502	-0.0405277926150793
"2008-Barisal"	"Medium-BR25"	"2008"	2008	1992	"Barisal"	"BR25"	"Medium"	3.75491666666667	3.75491666666667	0.13408273036402	0.0179781785818706	55.622987359154	0.0131649745098921
"2008-Comilla"	"Medium-BR25"	"2008"	2008	1992	"Comilla"	"BR25"	"Medium"	2.25833333333333	2.25833333333333	0.103794542183517	0.0107733069870858	92.8220091749655	-0.0211973125073861
"2008-Gazipur"	"Medium-BR25"	"2008"	2008	1992	"Gazipur"	"BR25"	"Medium"	3.95	3.95	0.126986352123884	0.016125533625731	62.0134516605597	0.00835304130607994
"2008-Kustia"	"Medium-BR25"	"2008"	2008	1992	"Kustia"	"BR25"	"Medium"	4.25	4.25	0.261360349816372	0.0683092324561361	14.6393095639325	-0.0358502271288739
"2008-Rajshahi"	"Medium-BR25"	"2008"	2008	1992	"Rajshahi"	"BR25"	"Medium"	3.53	3.53	0.33706494593443	0.11361277777778	8.80182686806533	-0.105565072928821
"2008-Rangpur"	"Medium-BR25"	"2008"	2008	1992	"Rangpur"	"BR25"	"Medium"	4	4	0.291870563317027	0.0851884257309986	11.7386838812789	0.0217017315936041
"2008-Satkhira"	"Medium-BR25"	"2008"	2008	1992	"Satkhira"	"BR25"	"Medium"	4.45	4.45	0.0896704900378378	0.00804079678362597	124.36578449991	0.0140286212519785
"2008-Sonagazi"	"Medium-BR25"	"2008"	2008	1992	"Sonagazi"	"BR25"	"Medium"	2.16666666666667	2.16666666666667	0.0835917047284917	0.00698757309941534	143.111204100845	0.00209329187100682
"2009-Barisal"	"Medium-BR25"	"2009"	2009	1992	"Barisal"	"BR25"	"Medium"	3.06666666666667	3.06666666666667	0.220973675082275	0.0488293650793669	20.4794798862243	-0.00541926954828265
"2009-Comilla"	"Medium-BR25"	"2009"	2009	1992	"Comilla"	"BR25"	"Medium"	3.29266666666667	3.29266666666667	0.0980211104038041	0.00960813808479476	104.0784375885	-0.00789213484829254
"2009-Gazipur"	"Medium-BR25"	"2009"	2009	1992	"Gazipur"	"BR25"	"Medium"	4.85	4.85	0.301780891292354	0.0910717063492074	10.9803586655726	0.233746333395348
"2009-Kustia"	"Medium-BR25"	"2009"	2009	1992	"Kustia"	"BR25"	"Medium"	4.16666666666667	4.16666666666667	0.242403092511742	0.0587592592592562	17.0185943901679	-0.0608907542167483
"2009-Rajshahi"	"Medium-BR25"	"2009"	2009	1992	"Rajshahi"	"BR25"	"Medium"	4.365	4.365	0.193103065381297	0.0372887938596536	26.8177083915282	0.0301676365301553
"2009-Rangpur"	"Medium-BR25"	"2009"	2009	1992	"Rangpur"	"BR25"	"Medium"	4.03333333333333	4.03333333333333	0.450886839239004	0.20329894179894	4.91886475724496	0.166273589793375
"2009-Satkhira"	"Medium-BR25"	"2009"	2009	1992	"Satkhira"	"BR25"	"Medium"	3.7	3.7	0.118707487003799	0.0140914674707571	70.9649298112649	-0.00570433566249795
"2009-Sonagazi"	"Medium-BR25"	"2009"	2009	1992	"Sonagazi"	"BR25"	"Medium"	1.91666666666667	1.91666666666667	0.119826815064344	0.0143584656084645	69.6453247351506	0.00339120286803385
"2010-Barisal"	"Medium-BR25"	"2010"	2010	1992	"Barisal"	"BR25"	"Medium"	3.82333333333333	3.82333333333333	0.151739691124092	0.023024933862435	43.4311779558026	0.0404553760291795
"2010-Comilla"	"Medium-BR25"	"2010"	2010	1992	"Comilla"	"BR25"	"Medium"	4.327	4.327	0.094068073122371	0.00884880238095575	113.009643220441	0.000894356099156113
"2010-Gazipur"	"Medium-BR25"	"2010"	2010	1992	"Gazipur"	"BR25"	"Medium"	3.88333333333333	3.88333333333333	0.300298380381168	0.0901791172595529	11.0890417913696	-0.0967736160708395
"2010-Kustia"	"Medium-BR25"	"2010"	2010	1992	"Kustia"	"BR25"	"Medium"	4.73333333333333	4.73333333333333	0.267112722177734	0.0713492063491993	14.0155728587333	-0.101025108272076
"2010-Rajshahi"	"Medium-BR25"	"2010"	2010	1992	"Rajshahi"	"BR25"	"Medium"	5.1325	5.1325	0.17895656285502	0.0320254513888827	31.2251648808028	0.0421338754201193
"2010-Rangpur"	"Medium-BR25"	"2010"	2010	1992	"Rangpur"	"BR25"	"Medium"	3.6	3.6	0.32959410664069	0.108632275132275	9.2053673623457	-0.00634211748398616
"2010-Satkhira"	"Medium-BR25"	"2010"	2010	1992	"Satkhira"	"BR25"	"Medium"	4.075	4.075	0.102330838071042	0.0104716004203217	95.4963864032997	0.00527810061726885
"2010-Sonagazi"	"Medium-BR25"	"2010"	2010	1992	"Sonagazi"	"BR25"	"Medium"	4.40333333333333	4.40333333333333	0.104913331862387	0.0110068072024674	90.852867830358	0.0119437584597248
"2011-Barisal"	"Medium-BR25"	"2011"	2011	1992	"Barisal"	"BR25"	"Medium"	4.58	4.58	0.207245460071494	0.0429506807202451	23.2825180702815	0.146561610497429
"2011-Comilla"	"Medium-BR25"	"2011"	2011	1992	"Comilla"	"BR25"	"Medium"	2.60333333333333	2.60333333333333	0.0906512813420829	0.00821765480896146	121.689219521546	-0.0289029452762417
"2011-Gazipur"	"Medium-BR25"	"2011"	2011	1992	"Gazipur"	"BR25"	"Medium"	5.10833333333333	5.10833333333333	0.298516405506644	0.0891120443566069	11.221827612867	0.138131310292234
"2011-Kustia"	"Medium-BR25"	"2011"	2011	1992	"Kustia"	"BR25"	"Medium"	4.81333333333333	4.81333333333333	0.15067043846643	0.0227015810276662	44.049795420914	0.00125387264604093
"2011-Rajshahi"	"Medium-BR25"	"2011"	2011	1992	"Rajshahi"	"BR25"	"Medium"	5.9	5.9	0.287348516544748	0.082569169960467	12.111057922452	0.0652066310349273
"2011-Rangpur"	"Medium-BR25"	"2011"	2011	1992	"Rangpur"	"BR25"	"Medium"	3.36666666666667	3.36666666666667	0.243650144799973	0.059365393061048	16.8448307749206	-0.00905021527732952
"2011-Satkhira"	"Medium-BR25"	"2011"	2011	1992	"Satkhira"	"BR25"	"Medium"	3.8875	3.8875	0.110149448563419	0.0121329010188253	82.4205190867716	-0.0000622264773459946
"2011-Sonagazi"	"Medium-BR25"	"2011"	2011	1992	"Sonagazi"	"BR25"	"Medium"	6.1	6.1	0.403781287410964	0.163039328063255	6.13348945851901	0.117386347500615
"2012-Barisal"	"Medium-BR25"	"2012"	2012	1992	"Barisal"	"BR25"	"Medium"	4.13333333333333	4.13333333333333	0.115621572568604	0.0133683480432369	74.8035581334155	0.00287935342997248
"2012-Comilla"	"Medium-BR25"	"2012"	2012	1992	"Comilla"	"BR25"	"Medium"	4.29666666666667	4.29666666666667	0.177170020605692	0.0313892162014212	31.8580748746037	0.0056714929786823
"2012-Gazipur"	"Medium-BR25"	"2012"	2012	1992	"Gazipur"	"BR25"	"Medium"	4.09833333333333	4.09833333333333	0.294246355329214	0.0865809176245258	11.5498891376583	-0.0185743926526163
"2012-Kustia"	"Medium-BR25"	"2012"	2012	1992	"Kustia"	"BR25"	"Medium"	5.01666666666667	5.01666666666667	0.0858951066630596	0.00737796934865838	135.538649287265	0.00876553848519013
"2012-Rajshahi"	"Medium-BR25"	"2012"	2012	1992	"Rajshahi"	"BR25"	"Medium"	5.01666666666667	5.01666666666667	0.388473000564369	0.150911272167484	6.62641024515507	0.238779515675682
"2012-Rangpur"	"Medium-BR25"	"2012"	2012	1992	"Rangpur"	"BR25"	"Medium"	1.86666666666667	1.86666666666667	0.102383673160463	0.0104824165298285	95.3978500238403	-0.0041655156266529
"2012-Satkhira"	"Medium-BR25"	"2012"	2012	1992	"Satkhira"	"BR25"	"Medium"	3	3	0.0741893862454103	0.00550406503147068	181.683899859883	0.00077484964126695
"2012-Sonagazi"	"Medium-BR25"	"2012"	2012	1992	"Sonagazi"	"BR25"	"Medium"	4.40333333333333	4.40333333333333	0.106681129715292	0.011380863437331	87.8667954770327	0.0153606526569154
"2013-Barisal"	"Medium-BR25"	"2013"	2013	1992	"Barisal"	"BR25"	"Medium"	4.09666666666667	4.09666666666667	0.119823293997234	0.0143576217843475	69.6494179203262	-0.0249251790455576
"2013-Comilla"	"Medium-BR25"	"2013"	2013	1992	"Comilla"	"BR25"	"Medium"	3.99333333333333	3.99333333333333	0.132762066432854	0.0176257662835216	56.7351219750883	0.0265635614970452
"2013-Gazipur"	"Medium-BR25"	"2013"	2013	1992	"Gazipur"	"BR25"	"Medium"	4.09333333333333	4.09333333333333	0.337009247086461	0.113575232621783	8.80473653380134	-0.230202940577148
"2013-Kustia"	"Medium-BR25"	"2013"	2013	1992	"Kustia"	"BR25"	"Medium"	4.23333333333333	4.23333333333333	0.232569062669084	0.0540883689107762	18.4882631911048	0.0455118387568252
"2013-Rajshahi"	"Medium-BR25"	"2013"	2013	1992	"Rajshahi"	"BR25"	"Medium"	3.10666666666667	3.10666666666667	0.452235588087734	0.204517027133059	4.88956843358279	-0.468886680107489
"2013-Rangpur"	"Medium-BR25"	"2013"	2013	1992	"Rangpur"	"BR25"	"Medium"	2.6	2.6	0.110684601490524	0.0122510810071162	81.6254499843024	0.0102303494325588
"2013-Sonagazi"	"Medium-BR25"	"2013"	2013	1992	"Sonagazi"	"BR25"	"Medium"	4.4	4.4	0.0662272242733976	0.0043860452349589	227.995824582363	0.00623204535236876
"2014-Bhanga"	"Medium-BR25"	"2014"	2014	1992	"Bhanga"	"BR25"	"Medium"	4.875	4.875	0.224641938734889	0.0504640006385697	19.8161062806364	0.144773493985014
"2014-Comilla"	"Medium-BR25"	"2014"	2014	1992	"Comilla"	"BR25"	"Medium"	3.98	3.98	0.186035774119274	0.0346093092521575	28.8939600820742	-0.00820906087927442
"2014-Gazipur"	"Medium-BR25"	"2014"	2014	1992	"Gazipur"	"BR25"	"Medium"	5.03333333333333	5.03333333333333	0.272948974276666	0.0745011425586841	13.4226129379466	-0.0983299528663046
"2014-Kustia"	"Medium-BR25"	"2014"	2014	1992	"Kustia"	"BR25"	"Medium"	5.18666666666667	5.18666666666667	0.310736302688336	0.0965570498084171	10.3565716018058	0.0831012432245375
"2014-Rajshahi"	"Medium-BR25"	"2014"	2014	1992	"Rajshahi"	"BR25"	"Medium"	6.45218604633333	6.45218604633333	0.419649446356864	0.176105657827623	5.67840927052343	0.490579325777629
"2014-Rangpur"	"Medium-BR25"	"2014"	2014	1992	"Rangpur"	"BR25"	"Medium"	2.76666666666667	2.76666666666667	0.274700789272758	0.0754605236270763	13.2519621112354	-0.149409538176013
"2014-Satkhira"	"Medium-BR25"	"2014"	2014	1992	"Satkhira"	"BR25"	"Medium"	4.87666666666667	4.87666666666667	0.0981647037772755	0.00963630906768025	103.774172556789	0.00992696942744864
"2014-Sonagazi"	"Medium-BR25"	"2014"	2014	1992	"Sonagazi"	"BR25"	"Medium"	2.78	2.78	0.102373305807809	0.0104802937420191	95.4171728976119	-0.03189675572651
"2015-Bhanga"	"Medium-BR25"	"2015"	2015	1992	"Bhanga"	"BR25"	"Medium"	4.275	4.275	0.197529999325466	0.0390181006335187	25.6291306794402	-0.0422776707811465
"2015-Comilla"	"Medium-BR25"	"2015"	2015	1992	"Comilla"	"BR25"	"Medium"	3.56116614033333	3.56116614033333	0.406385088158473	0.16514883987757	6.05514395827021	-0.284148954893559
"2015-Gazipur"	"Medium-BR25"	"2015"	2015	1992	"Gazipur"	"BR25"	"Medium"	5.26492280733333	5.26492280733333	0.601949766311273	0.362343521162196	2.75981200600071	0.0348060691006404
"2015-Kustia"	"Medium-BR25"	"2015"	2015	1992	"Kustia"	"BR25"	"Medium"	5.00666666666667	5.00666666666667	0.218758537979813	0.0478552979390651	20.8963279525146	-0.00316026223614241
"2015-Rajshahi"	"Medium-BR25"	"2015"	2015	1992	"Rajshahi"	"BR25"	"Medium"	5.91613953466667	5.91613953466667	0.279277948149426	0.0779961723225532	12.8211419896928	0.285270275396893
"2015-Rangpur"	"Medium-BR25"	"2015"	2015	1992	"Rangpur"	"BR25"	"Medium"	1.83333333333333	1.83333333333333	0.197496902055921	0.039005026321686	25.6377214503768	-0.0336593138762706
"2015-Satkhira"	"Medium-BR25"	"2015"	2015	1992	"Satkhira"	"BR25"	"Medium"	2.87622739033333	2.87622739033333	0.277161568787217	0.0768185352125914	13.0176915926938	-0.317038484485582
"2015-Sonagazi"	"Medium-BR25"	"2015"	2015	1992	"Sonagazi"	"BR25"	"Medium"	3.47604341066667	3.47604341066667	0.366558300514481	0.134364987676065	7.44241500182222	-0.113615755660758
"2001-Barisal"	"Medium-BR3"	"2001"	2001	1973	"Barisal"	"BR3"	"Medium"	2.18666666666667	2.18666666666667	0.130270249273229	0.0169703378457092	58.9263460216169	-0.0326357525540786
"2001-Comilla"	"Medium-BR3"	"2001"	2001	1973	"Comilla"	"BR3"	"Medium"	2.90748062033333	2.90748062033333	0.23667842636729	0.0560166775076966	17.8518263576522	-0.0942793864028846
"2001-Gazipur"	"Medium-BR3"	"2001"	2001	1973	"Gazipur"	"BR3"	"Medium"	4.12248062	4.12248062	0.179855289614039	0.0323479252021499	30.913883773094	0.0432957952619271
"2001-Rajshahi"	"Medium-BR3"	"2001"	2001	1973	"Rajshahi"	"BR3"	"Medium"	3.12666666666667	3.12666666666667	0.198814026698745	0.0395270172121694	25.2991515811146	-0.0300368827108044
"2001-Rangpur"	"Medium-BR3"	"2001"	2001	1973	"Rangpur"	"BR3"	"Medium"	3.66431201533333	3.66431201533333	0.230290459685437	0.05303369582213	18.8559364852471	0.024313519117348
"2001-Satkhira"	"Medium-BR3"	"2001"	2001	1973	"Satkhira"	"BR3"	"Medium"	5.07155038766667	5.07155038766667	0.0529806450071667	0.00280694874537542	356.258731709137	0.00254777828364361
"2001-Sonagazi"	"Medium-BR3"	"2001"	2001	1973	"Sonagazi"	"BR3"	"Medium"	4.088992248	4.088992248	0.164927883915615	0.0272012068928827	36.7630746656926	0.0361446637771552
"2002-Barisal"	"Medium-BR3"	"2002"	2002	1973	"Barisal"	"BR3"	"Medium"	3.73333333333333	3.73333333333333	0.281482928237029	0.0792326388888922	12.6210613962044	-0.0530896038970043
"2002-Comilla"	"Medium-BR3"	"2002"	2002	1973	"Comilla"	"BR3"	"Medium"	3.65	3.65	0.358938442571367	0.128836805555559	7.76175717558261	-0.16945985038127
"2002-Gazipur"	"Medium-BR3"	"2002"	2002	1973	"Gazipur"	"BR3"	"Medium"	3.042428566	3.042428566	0.208116403099544	0.0433124372390919	23.088056543201	-0.0194308325677173
"2002-Rajshahi"	"Medium-BR3"	"2002"	2002	1973	"Rajshahi"	"BR3"	"Medium"	3.42566666666667	3.42566666666667	0.198955141044788	0.0395831481481514	25.2632760855001	-0.027330258177154
"2002-Rangpur"	"Medium-BR3"	"2002"	2002	1973	"Rangpur"	"BR3"	"Medium"	3.4	3.4	0.279582341169079	0.0781662854935831	12.7932393574221	0.0243489129015724
"2002-Satkhira"	"Medium-BR3"	"2002"	2002	1973	"Satkhira"	"BR3"	"Medium"	4.815348837	4.815348837	0.0743786699049421	0.00553218653682834	180.760354580037	0.00521151127728015
"2002-Sonagazi"	"Medium-BR3"	"2002"	2002	1973	"Sonagazi"	"BR3"	"Medium"	4.387992248	4.387992248	0.161449105660212	0.0260658137184824	38.3644267084949	0.038390589017629
"2003-Barisal"	"Medium-BR3"	"2003"	2003	1973	"Barisal"	"BR3"	"Medium"	3.44124031033333	3.44124031033333	0.278625937318527	0.077632412946628	12.8812175487511	-0.16586049344407
"2003-Comilla"	"Medium-BR3"	"2003"	2003	1973	"Comilla"	"BR3"	"Medium"	2.40170852733333	2.40170852733333	0.221178470801202	0.0489199159459583	20.441572326181	-0.0651626411406769
"2003-Gazipur"	"Medium-BR3"	"2003"	2003	1973	"Gazipur"	"BR3"	"Medium"	1.81155038766667	1.81155038766667	0.324529121267277	0.105319150550511	9.49494934941013	-0.126942542764344
"2003-Rajshahi"	"Medium-BR3"	"2003"	2003	1973	"Rajshahi"	"BR3"	"Medium"	3.27616666666667	3.27616666666667	0.208537285789058	0.0434877995642674	22.9949551372949	-0.00935504026896972
"2003-Rangpur"	"Medium-BR3"	"2003"	2003	1973	"Rangpur"	"BR3"	"Medium"	3.92862403133333	3.92862403133333	0.219466692898206	0.0481656292916755	20.7616928234099	0.0325280433335422
"2003-Satkhira"	"Medium-BR3"	"2003"	2003	1973	"Satkhira"	"BR3"	"Medium"	5.327751938	5.327751938	0.0803328310865496	0.0064533637503801	154.957947309432	0.00494501691240412
"2003-Sonagazi"	"Medium-BR3"	"2003"	2003	1973	"Sonagazi"	"BR3"	"Medium"	2.81333333333333	2.81333333333333	0.352617507724465	0.124339106753813	8.04252198771191	0.103225184453159
"2004-Barisal"	"Medium-BR3"	"2004"	2004	1973	"Barisal"	"BR3"	"Medium"	2.565127865	2.565127865	0.181123324176459	0.0328056585607306	30.4825461177307	-0.0162972785226314
"2004-Comilla"	"Medium-BR3"	"2004"	2004	1973	"Comilla"	"BR3"	"Medium"	2.11136627933333	2.11136627933333	0.183361735588652	0.0336215260780828	29.7428497944321	0.00904093646927384
"2004-Gazipur"	"Medium-BR3"	"2004"	2004	1973	"Gazipur"	"BR3"	"Medium"	2.96147286833333	2.96147286833333	0.250251521523669	0.0626258240249113	15.9678537659196	-0.0678049177189903
"2004-Kustia"	"Medium-BR3"	"2004"	2004	1973	"Kustia"	"BR3"	"Medium"	2.43387209266667	2.43387209266667	0.231310783736644	0.0535046786728603	18.6899543143549	-0.0920133098701408
"2004-Rajshahi"	"Medium-BR3"	"2004"	2004	1973	"Rajshahi"	"BR3"	"Medium"	2.448507752	2.448507752	0.258791076389244	0.0669728212187034	14.9314301205028	-0.155530079231235
"2004-Rangpur"	"Medium-BR3"	"2004"	2004	1973	"Rangpur"	"BR3"	"Medium"	4.14333333333333	4.14333333333333	0.223354422759665	0.049887198166303	20.0452227576786	0.160882067528886
"2004-Satkhira"	"Medium-BR3"	"2004"	2004	1973	"Satkhira"	"BR3"	"Medium"	5.576744186	5.576744186	0.0666436838076715	0.0044413805914569	225.155214557276	0.00799166198278378
"2004-Sonagazi"	"Medium-BR3"	"2004"	2004	1973	"Sonagazi"	"BR3"	"Medium"	3.14238900633333	3.14238900633333	0.212624180500443	0.0452090421334848	22.1194688674754	-0.038244931181993
"2005-Barisal"	"Medium-BR3"	"2005"	2005	1973	"Barisal"	"BR3"	"Medium"	2.318	2.318	0.397251863695922	0.157809043209883	6.33677246664513	-0.507774505154703
"2005-Comilla"	"Medium-BR3"	"2005"	2005	1973	"Comilla"	"BR3"	"Medium"	3.48875969	3.48875969	0.240082416876525	0.0576395668932734	17.3491935123597	0.0572520796354543
"2005-Gazipur"	"Medium-BR3"	"2005"	2005	1973	"Gazipur"	"BR3"	"Medium"	3.13877907	3.13877907	0.331375450796174	0.109809689390368	9.10666449884082	-0.0605272091993463
"2005-Kustia"	"Medium-BR3"	"2005"	2005	1973	"Kustia"	"BR3"	"Medium"	4.42503875966667	4.42503875966667	0.202586823538365	0.0410414210713645	24.3656280385896	0.0193080177350744
"2005-Rajshahi"	"Medium-BR3"	"2005"	2005	1973	"Rajshahi"	"BR3"	"Medium"	3.502635659	3.502635659	0.224303420598291	0.0503120244920937	19.875964247019	-0.10593737707296
"2005-Rangpur"	"Medium-BR3"	"2005"	2005	1973	"Rangpur"	"BR3"	"Medium"	2.39285550066667	2.39285550066667	0.342009921960273	0.116970786719272	8.5491431497335	0.0802398445085681
"2005-Satkhira"	"Medium-BR3"	"2005"	2005	1973	"Satkhira"	"BR3"	"Medium"	6.446511628	6.446511628	0.0241789846416651	0.000584623298301876	1710.50316144541	0.00266345156390813
"2005-Sonagazi"	"Medium-BR3"	"2005"	2005	1973	"Sonagazi"	"BR3"	"Medium"	2.97666666666667	2.97666666666667	0.130167062086742	0.0169434640522938	59.0198082820391	-0.0173087318062199
"2006-Barisal"	"Medium-BR3"	"2006"	2006	1973	"Barisal"	"BR3"	"Medium"	2.81666666666667	2.81666666666667	0.196868261562541	0.0387571124106572	25.8017158090711	-0.00243556819878243
"2006-Comilla"	"Medium-BR3"	"2006"	2006	1973	"Comilla"	"BR3"	"Medium"	1.04333333333333	1.04333333333333	0.121424162177443	0.0147438271604939	67.8249947665897	0.011698794509543
"2006-Gazipur"	"Medium-BR3"	"2006"	2006	1973	"Gazipur"	"BR3"	"Medium"	4.03333333333333	4.03333333333333	0.11771624785792	0.0138571150097473	72.1650934770031	0.0221905266986235
"2006-Kustia"	"Medium-BR3"	"2006"	2006	1973	"Kustia"	"BR3"	"Medium"	4.68	4.68	0.235855141608738	0.0556276478232778	17.9766723766009	-0.0126708412108805
"2006-Rajshahi"	"Medium-BR3"	"2006"	2006	1973	"Rajshahi"	"BR3"	"Medium"	3.43333333333333	3.43333333333333	0.156217264277102	0.0244038336582218	40.9771683418721	-0.000315757252936866
"2006-Rangpur"	"Medium-BR3"	"2006"	2006	1973	"Rangpur"	"BR3"	"Medium"	4.3	4.3	0.460449236462257	0.212013499358675	4.71668079167093	0.291733521611627
"2006-Satkhira"	"Medium-BR3"	"2006"	2006	1973	"Satkhira"	"BR3"	"Medium"	3.76666666666667	3.76666666666667	0.0922209892117871	0.00850471085120055	117.581892846932	-0.0106465652078898
"2006-Sonagazi"	"Medium-BR3"	"2006"	2006	1973	"Sonagazi"	"BR3"	"Medium"	1.37666666666667	1.37666666666667	0.317058724163055	0.100526234567904	9.94765201639493	-0.42578019559845
"2007-Barisal"	"Medium-BR3"	"2007"	2007	1973	"Barisal"	"BR3"	"Medium"	4.90216666666667	4.90216666666667	0.207144702509568	0.0429089277777775	23.3051733471163	0.162339385398393
"2007-Comilla"	"Medium-BR3"	"2007"	2007	1973	"Comilla"	"BR3"	"Medium"	3.49666666666667	3.49666666666667	0.128486773950664	0.0165088510802491	60.5735671815699	0.00694708372770725
"2007-Gazipur"	"Medium-BR3"	"2007"	2007	1973	"Gazipur"	"BR3"	"Medium"	3.6	3.6	0.250121841654246	0.0625609356725115	15.9844156621108	0.0794510902319385
"2007-Kustia"	"Medium-BR3"	"2007"	2007	1973	"Kustia"	"BR3"	"Medium"	4.25	4.25	0.442936671098706	0.196192894604003	5.09702454830693	-0.00490617424158213
"2007-Rajshahi"	"Medium-BR3"	"2007"	2007	1973	"Rajshahi"	"BR3"	"Medium"	3.33333333333333	3.33333333333333	0.196675587070962	0.0386812865497077	25.8522942021316	-0.0436221111127439
"2007-Rangpur"	"Medium-BR3"	"2007"	2007	1973	"Rangpur"	"BR3"	"Medium"	2.55	2.55	0.46633152909624	0.217465095029238	4.59843911900231	0.0925942547759124
"2007-Satkhira"	"Medium-BR3"	"2007"	2007	1973	"Satkhira"	"BR3"	"Medium"	2.56666666666667	2.56666666666667	0.157792242562389	0.0248983918128677	40.163236546193	-0.0464258674948126
"2007-Sonagazi"	"Medium-BR3"	"2007"	2007	1973	"Sonagazi"	"BR3"	"Medium"	2.56333333333333	2.56333333333333	0.245868136103233	0.0604511403508777	16.5422851280502	-0.0470606441019603
"2008-Barisal"	"Medium-BR3"	"2008"	2008	1973	"Barisal"	"BR3"	"Medium"	3.45941666666667	3.45941666666667	0.13408273036402	0.0179781785818706	55.622987359154	0.0316061280373985
"2008-Comilla"	"Medium-BR3"	"2008"	2008	1973	"Comilla"	"BR3"	"Medium"	2.26333333333333	2.26333333333333	0.103794542183517	0.0107733069870858	92.8220091749655	-0.00714011112402879
"2008-Gazipur"	"Medium-BR3"	"2008"	2008	1973	"Gazipur"	"BR3"	"Medium"	4.03333333333333	4.03333333333333	0.126986352123884	0.016125533625731	62.0134516605597	0.0239036650709741
"2008-Kustia"	"Medium-BR3"	"2008"	2008	1973	"Kustia"	"BR3"	"Medium"	4.125	4.125	0.261360349816372	0.0683092324561361	14.6393095639325	-0.0239064309883474
"2008-Rajshahi"	"Medium-BR3"	"2008"	2008	1973	"Rajshahi"	"BR3"	"Medium"	3.08333333333333	3.08333333333333	0.33706494593443	0.11361277777778	8.80182686806533	-0.0535246529006668
"2008-Rangpur"	"Medium-BR3"	"2008"	2008	1973	"Rangpur"	"BR3"	"Medium"	3.83333333333333	3.83333333333333	0.291870563317027	0.0851884257309985	11.7386838812789	-0.0189880001322527
"2008-Satkhira"	"Medium-BR3"	"2008"	2008	1973	"Satkhira"	"BR3"	"Medium"	3.16666666666667	3.16666666666667	0.0896704900378378	0.00804079678362596	124.36578449991	-0.0126956805859328
"2008-Sonagazi"	"Medium-BR3"	"2008"	2008	1973	"Sonagazi"	"BR3"	"Medium"	1.86666666666667	1.86666666666667	0.0835917047284917	0.00698757309941534	143.111204100845	0.00509043653492625
"2009-Barisal"	"Medium-BR3"	"2009"	2009	1973	"Barisal"	"BR3"	"Medium"	2.01666666666667	2.01666666666667	0.220973675082275	0.0488293650793669	20.4794798862243	-0.0156808424420851
"2009-Comilla"	"Medium-BR3"	"2009"	2009	1973	"Comilla"	"BR3"	"Medium"	3.12166666666667	3.12166666666667	0.0980211104038041	0.00960813808479476	104.0784375885	0.000829066022220548
"2009-Gazipur"	"Medium-BR3"	"2009"	2009	1973	"Gazipur"	"BR3"	"Medium"	3.05	3.05	0.301780891292354	0.0910717063492074	10.9803586655726	-0.0818492800910526
