"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"
"2006-Gazipur"	"Medium-BR3"	"2006"	2006	1973	"Gazipur"	"BR3"	"Medium"	4.03333333333333	4.03333333333333	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Medium-BR4"	"2006"	2006	1975	"Gazipur"	"BR4"	"Medium"	3.91666666666667	3.91666666666667	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Gazipur"	"BRRI dhan30"	"Medium"	4.2	4.2	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Gazipur"	"BRRI dhan31"	"Medium"	3.83333333333333	3.83333333333333	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Gazipur"	"BRRI dhan32"	"Medium"	4.46666666666667	4.46666666666667	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Short-BRRI dhan33"	"2006"	2006	1997	"Gazipur"	"BRRI dhan33"	"Short"	3.06666666666667	3.06666666666667	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Short-BRRI dhan39"	"2006"	2006	1999	"Gazipur"	"BRRI dhan39"	"Short"	4.73333333333333	4.73333333333333	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Gazipur"	"BRRI dhan40"	"Stress"	3.76666666666667	3.76666666666667	0.11771624785792	0.0138571150097473	72.1650934770032
"2006-Gazipur"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Gazipur"	"BRRI dhan41"	"Stress"	4.11666666666667	4.11666666666667	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Gazipur"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Gazipur"	"BRRI dhan44"	"Stress"	4.57666666666667	4.57666666666667	0.11771624785792	0.0138571150097473	72.1650934770031
"2006-Kustia"	"Aromatic-BR5"	"2006"	2006	1976	"Kustia"	"BR5"	"Aromatic"	5.59666666666667	5.59666666666662	0.235855141608737	0.0556276478232776	17.9766723766009
"2006-Kustia"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Kustia"	"BRRI dhan34"	"Aromatic"	3.48333333333333	3.48333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Aromatic-BRRI dhan37"	"2006"	2006	1998	"Kustia"	"BRRI dhan37"	"Aromatic"	4.25	4.25	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Aromatic-BRRI dhan38"	"2006"	2006	1998	"Kustia"	"BRRI dhan38"	"Aromatic"	4.18333333333333	4.18333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Long-BR10"	"2006"	2006	1980	"Kustia"	"BR10"	"Long"	6.18333333333333	6.18333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Long-BR22"	"2006"	2006	1988	"Kustia"	"BR22"	"Long"	4.63	4.63	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Long-BR23"	"2006"	2006	1988	"Kustia"	"BR23"	"Long"	4.98666666666667	4.98666666666667	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BR11"	"2006"	2006	1980	"Kustia"	"BR11"	"Medium"	5.29333333333333	5.29333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BR25"	"2006"	2006	1992	"Kustia"	"BR25"	"Medium"	3.99333333333333	3.99333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BR3"	"2006"	2006	1973	"Kustia"	"BR3"	"Medium"	4.68	4.68	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BR4"	"2006"	2006	1975	"Kustia"	"BR4"	"Medium"	6.03333333333333	6.03333333333333	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Kustia"	"BRRI dhan30"	"Medium"	6.26666666666667	6.26666666666667	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Kustia"	"BRRI dhan31"	"Medium"	6.06666666666667	6.06666666666667	0.235855141608738	0.0556276478232778	17.9766723766009
"2006-Kustia"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Kustia"	"BRRI dhan32"	"Medium"	5.79	5.79	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Kustia"	"Short-BRRI dhan33"	"2006"	2006	1997	"Kustia"	"BRRI dhan33"	"Short"	5.3	5.3	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Kustia"	"Short-BRRI dhan39"	"2006"	2006	1999	"Kustia"	"BRRI dhan39"	"Short"	4.76666666666667	4.76666666666667	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Kustia"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Kustia"	"BRRI dhan40"	"Stress"	5.71333333333333	5.71333333333333	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Kustia"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Kustia"	"BRRI dhan41"	"Stress"	3.45	3.45	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Kustia"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Kustia"	"BRRI dhan44"	"Stress"	5.98	5.98	0.235855141608738	0.0556276478232777	17.9766723766009
"2006-Rajshahi"	"Aromatic-BR5"	"2006"	2006	1976	"Rajshahi"	"BR5"	"Aromatic"	2.56666666666667	2.56666666666666	0.156217264277101	0.0244038336582217	40.9771683418723
"2006-Rajshahi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rajshahi"	"BRRI dhan34"	"Aromatic"	3.31666666666667	3.31666666666667	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Aromatic-BRRI dhan37"	"2006"	2006	1998	"Rajshahi"	"BRRI dhan37"	"Aromatic"	3.36666666666667	3.36666666666667	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Aromatic-BRRI dhan38"	"2006"	2006	1998	"Rajshahi"	"BRRI dhan38"	"Aromatic"	2.9	2.9	0.156217264277102	0.0244038336582218	40.9771683418721
"2006-Rajshahi"	"Long-BR10"	"2006"	2006	1980	"Rajshahi"	"BR10"	"Long"	5.33333333333333	5.33333333333333	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Long-BR22"	"2006"	2006	1988	"Rajshahi"	"BR22"	"Long"	5.13333333333333	5.13333333333333	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Long-BR23"	"2006"	2006	1988	"Rajshahi"	"BR23"	"Long"	4.53333333333333	4.53333333333333	0.156217264277102	0.0244038336582218	40.9771683418721
"2006-Rajshahi"	"Medium-BR11"	"2006"	2006	1980	"Rajshahi"	"BR11"	"Medium"	5.46666666666667	5.46666666666667	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Medium-BR25"	"2006"	2006	1992	"Rajshahi"	"BR25"	"Medium"	3.4	3.4	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Medium-BR3"	"2006"	2006	1973	"Rajshahi"	"BR3"	"Medium"	3.43333333333333	3.43333333333333	0.156217264277102	0.0244038336582218	40.9771683418721
"2006-Rajshahi"	"Medium-BR4"	"2006"	2006	1975	"Rajshahi"	"BR4"	"Medium"	4.6	4.6	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Rajshahi"	"BRRI dhan30"	"Medium"	4	4	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Rajshahi"	"BRRI dhan31"	"Medium"	3.53333333333333	3.53333333333333	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Rajshahi"	"BRRI dhan32"	"Medium"	4	4	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Short-BRRI dhan33"	"2006"	2006	1997	"Rajshahi"	"BRRI dhan33"	"Short"	3.36666666666667	3.36666666666667	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Short-BRRI dhan39"	"2006"	2006	1999	"Rajshahi"	"BRRI dhan39"	"Short"	4.2	4.2	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Rajshahi"	"BRRI dhan40"	"Stress"	3.8	3.8	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Rajshahi"	"BRRI dhan41"	"Stress"	4.9	4.9	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rajshahi"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Rajshahi"	"BRRI dhan44"	"Stress"	3.83333333333333	3.83333333333333	0.156217264277102	0.0244038336582218	40.9771683418722
"2006-Rangpur"	"Aromatic-BR5"	"2006"	2006	1976	"Rangpur"	"BR5"	"Aromatic"	2.45	2.44999999999999	0.460449236462256	0.212013499358674	4.71668079167095
"2006-Rangpur"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Rangpur"	"BRRI dhan34"	"Aromatic"	2.85	2.85	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Aromatic-BRRI dhan37"	"2006"	2006	1998	"Rangpur"	"BRRI dhan37"	"Aromatic"	2.31666666666667	2.31666666666667	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Aromatic-BRRI dhan38"	"2006"	2006	1998	"Rangpur"	"BRRI dhan38"	"Aromatic"	2.05	2.05	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Long-BR10"	"2006"	2006	1980	"Rangpur"	"BR10"	"Long"	4.93333333333333	4.93333333333333	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Long-BR22"	"2006"	2006	1988	"Rangpur"	"BR22"	"Long"	4.11666666666667	4.11666666666667	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Long-BR23"	"2006"	2006	1988	"Rangpur"	"BR23"	"Long"	3.16666666666667	3.16666666666667	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BR11"	"2006"	2006	1980	"Rangpur"	"BR11"	"Medium"	5.13333333333333	5.13333333333333	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BR25"	"2006"	2006	1992	"Rangpur"	"BR25"	"Medium"	2.9	2.9	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BR3"	"2006"	2006	1973	"Rangpur"	"BR3"	"Medium"	4.3	4.3	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BR4"	"2006"	2006	1975	"Rangpur"	"BR4"	"Medium"	4.41666666666667	4.41666666666667	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Rangpur"	"BRRI dhan30"	"Medium"	4.86666666666667	4.86666666666667	0.460449236462257	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Rangpur"	"BRRI dhan31"	"Medium"	4.01666666666667	4.01666666666667	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Rangpur"	"BRRI dhan32"	"Medium"	4.83333333333333	4.83333333333333	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Short-BRRI dhan33"	"2006"	2006	1997	"Rangpur"	"BRRI dhan33"	"Short"	1.95952380966667	1.95952380966667	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Short-BRRI dhan39"	"2006"	2006	1999	"Rangpur"	"BRRI dhan39"	"Short"	3.11666666666667	3.11666666666667	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Rangpur"	"BRRI dhan40"	"Stress"	4.05	4.05	0.460449236462256	0.212013499358675	4.71668079167094
"2006-Rangpur"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Rangpur"	"BRRI dhan41"	"Stress"	3.93333333333333	3.93333333333333	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Rangpur"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Rangpur"	"BRRI dhan44"	"Stress"	4.2	4.2	0.460449236462256	0.212013499358675	4.71668079167093
"2006-Satkhira"	"Aromatic-BR5"	"2006"	2006	1976	"Satkhira"	"BR5"	"Aromatic"	2.98333333333333	2.98333333333335	0.092220989211787	0.00850471085120053	117.581892846932
"2006-Satkhira"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Satkhira"	"BRRI dhan34"	"Aromatic"	3.26666666666667	3.26666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Aromatic-BRRI dhan37"	"2006"	2006	1998	"Satkhira"	"BRRI dhan37"	"Aromatic"	2.7	2.7	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Aromatic-BRRI dhan38"	"2006"	2006	1998	"Satkhira"	"BRRI dhan38"	"Aromatic"	3.01666666666667	3.01666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Long-BR10"	"2006"	2006	1980	"Satkhira"	"BR10"	"Long"	5.71666666666667	5.71666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Long-BR22"	"2006"	2006	1988	"Satkhira"	"BR22"	"Long"	6.01666666666667	6.01666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Long-BR23"	"2006"	2006	1988	"Satkhira"	"BR23"	"Long"	4.53333333333333	4.53333333333333	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BR11"	"2006"	2006	1980	"Satkhira"	"BR11"	"Medium"	4.61666666666667	4.61666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BR25"	"2006"	2006	1992	"Satkhira"	"BR25"	"Medium"	5.95	5.95	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BR3"	"2006"	2006	1973	"Satkhira"	"BR3"	"Medium"	3.76666666666667	3.76666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BR4"	"2006"	2006	1975	"Satkhira"	"BR4"	"Medium"	5.2	5.2	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Satkhira"	"BRRI dhan30"	"Medium"	6.03333333333333	6.03333333333333	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Satkhira"	"BRRI dhan31"	"Medium"	4.41666666666667	4.41666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Satkhira"	"BRRI dhan32"	"Medium"	5.95	5.95	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Short-BRRI dhan33"	"2006"	2006	1997	"Satkhira"	"BRRI dhan33"	"Short"	2.61666666666667	2.61666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Short-BRRI dhan39"	"2006"	2006	1999	"Satkhira"	"BRRI dhan39"	"Short"	3.13333333333333	3.13333333333333	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Satkhira"	"BRRI dhan40"	"Stress"	5.71666666666667	5.71666666666667	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Satkhira"	"BRRI dhan41"	"Stress"	4.35	4.35	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Satkhira"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Satkhira"	"BRRI dhan44"	"Stress"	4.98333333333333	4.98333333333333	0.0922209892117871	0.00850471085120055	117.581892846932
"2006-Sonagazi"	"Aromatic-BR5"	"2006"	2006	1976	"Sonagazi"	"BR5"	"Aromatic"	2.52333333333333	2.52333333333331	0.317058724163054	0.100526234567904	9.94765201639496
"2006-Sonagazi"	"Aromatic-BRRI dhan34"	"2006"	2006	1997	"Sonagazi"	"BRRI dhan34"	"Aromatic"	2.91333333333333	2.91333333333333	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Aromatic-BRRI dhan37"	"2006"	2006	1998	"Sonagazi"	"BRRI dhan37"	"Aromatic"	3.02666666666667	3.02666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Aromatic-BRRI dhan38"	"2006"	2006	1998	"Sonagazi"	"BRRI dhan38"	"Aromatic"	2.87	2.87	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Long-BR10"	"2006"	2006	1980	"Sonagazi"	"BR10"	"Long"	5.47333333333333	5.47333333333334	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Long-BR22"	"2006"	2006	1988	"Sonagazi"	"BR22"	"Long"	4.35666666666667	4.35666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Long-BR23"	"2006"	2006	1988	"Sonagazi"	"BR23"	"Long"	3.92333333333333	3.92333333333333	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BR11"	"2006"	2006	1980	"Sonagazi"	"BR11"	"Medium"	5.04666666666667	5.04666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BR25"	"2006"	2006	1992	"Sonagazi"	"BR25"	"Medium"	1.88	1.88	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BR3"	"2006"	2006	1973	"Sonagazi"	"BR3"	"Medium"	1.37666666666667	1.37666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BR4"	"2006"	2006	1975	"Sonagazi"	"BR4"	"Medium"	3.96	3.96	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BRRI dhan30"	"2006"	2006	1994	"Sonagazi"	"BRRI dhan30"	"Medium"	4.66666666666667	4.66666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BRRI dhan31"	"2006"	2006	1994	"Sonagazi"	"BRRI dhan31"	"Medium"	4.94666666666667	4.94666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Medium-BRRI dhan32"	"2006"	2006	1994	"Sonagazi"	"BRRI dhan32"	"Medium"	2.98	2.98	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Short-BRRI dhan33"	"2006"	2006	1997	"Sonagazi"	"BRRI dhan33"	"Short"	2.22	2.22	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Short-BRRI dhan39"	"2006"	2006	1999	"Sonagazi"	"BRRI dhan39"	"Short"	2.8	2.8	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Stress-BRRI dhan40"	"2006"	2006	2003	"Sonagazi"	"BRRI dhan40"	"Stress"	4.53	4.53	0.317058724163055	0.100526234567904	9.94765201639494
"2006-Sonagazi"	"Stress-BRRI dhan41"	"2006"	2006	2003	"Sonagazi"	"BRRI dhan41"	"Stress"	5.01333333333333	5.01333333333333	0.317058724163055	0.100526234567904	9.94765201639493
"2006-Sonagazi"	"Stress-BRRI dhan44"	"2006"	2006	2005	"Sonagazi"	"BRRI dhan44"	"Stress"	5.89666666666667	5.89666666666667	0.317058724163055	0.100526234567904	9.94765201639493
"2007-Barisal"	"Aromatic-BR5"	"2007"	2007	1976	"Barisal"	"BR5"	"Aromatic"	5.37816666666667	5.37816666666666	0.207144702509568	0.0429089277777774	23.3051733471164
"2007-Barisal"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Barisal"	"BRRI dhan34"	"Aromatic"	3.93083333333333	3.93083333333333	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Aromatic-BRRI dhan37"	"2007"	2007	1998	"Barisal"	"BRRI dhan37"	"Aromatic"	1.9345	1.9345	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Aromatic-BRRI dhan38"	"2007"	2007	1998	"Barisal"	"BRRI dhan38"	"Aromatic"	4.55766666666667	4.55766666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Long-BR10"	"2007"	2007	1980	"Barisal"	"BR10"	"Long"	4.09216666666667	4.09216666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Long-BR22"	"2007"	2007	1988	"Barisal"	"BR22"	"Long"	2.56733333333333	2.56733333333333	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Long-BR23"	"2007"	2007	1988	"Barisal"	"BR23"	"Long"	4.69716666666667	4.69716666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Long-BRRI dhan46"	"2007"	2007	2007	"Barisal"	"BRRI dhan46"	"Long"	2.27666666666667	2.27666666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BR11"	"2007"	2007	1980	"Barisal"	"BR11"	"Medium"	3.65233333333333	3.65233333333333	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BR25"	"2007"	2007	1992	"Barisal"	"BR25"	"Medium"	4.44316666666667	4.44316666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BR3"	"2007"	2007	1973	"Barisal"	"BR3"	"Medium"	4.90216666666667	4.90216666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BR4"	"2007"	2007	1975	"Barisal"	"BR4"	"Medium"	4.29733333333333	4.29733333333333	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BRRI dhan30"	"2007"	2007	1994	"Barisal"	"BRRI dhan30"	"Medium"	4.96483333333333	4.96483333333333	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BRRI dhan31"	"2007"	2007	1994	"Barisal"	"BRRI dhan31"	"Medium"	2.3	2.3	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Medium-BRRI dhan32"	"2007"	2007	1994	"Barisal"	"BRRI dhan32"	"Medium"	2.6685	2.6685	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Short-BRRI dhan33"	"2007"	2007	1997	"Barisal"	"BRRI dhan33"	"Short"	3.2635	3.2635	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Short-BRRI dhan39"	"2007"	2007	1999	"Barisal"	"BRRI dhan39"	"Short"	4.75916666666667	4.75916666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Stress-BRRI dhan40"	"2007"	2007	2003	"Barisal"	"BRRI dhan40"	"Stress"	4.11716666666667	4.11716666666667	0.207144702509568	0.0429089277777775	23.3051733471164
"2007-Barisal"	"Stress-BRRI dhan41"	"2007"	2007	2003	"Barisal"	"BRRI dhan41"	"Stress"	3.00916666666667	3.00916666666667	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Barisal"	"Stress-BRRI dhan44"	"2007"	2007	2005	"Barisal"	"BRRI dhan44"	"Stress"	3.64	3.64	0.207144702509568	0.0429089277777775	23.3051733471163
"2007-Comilla"	"Aromatic-BR5"	"2007"	2007	1976	"Comilla"	"BR5"	"Aromatic"	3.51333333333333	3.51333333333331	0.128486773950664	0.016508851080249	60.5735671815701
"2007-Comilla"	"Aromatic-BRRI dhan34"	"2007"	2007	1997	"Comilla"	"BRRI dhan34"	"Aromatic"	4.57	4.57	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Aromatic-BRRI dhan37"	"2007"	2007	1998	"Comilla"	"BRRI dhan37"	"Aromatic"	3.05333333333333	3.05333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Aromatic-BRRI dhan38"	"2007"	2007	1998	"Comilla"	"BRRI dhan38"	"Aromatic"	3.06666666666667	3.06666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Long-BR10"	"2007"	2007	1980	"Comilla"	"BR10"	"Long"	3.18666666666667	3.18666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Long-BR22"	"2007"	2007	1988	"Comilla"	"BR22"	"Long"	4.17333333333333	4.17333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Long-BR23"	"2007"	2007	1988	"Comilla"	"BR23"	"Long"	3.84	3.84	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BR11"	"2007"	2007	1980	"Comilla"	"BR11"	"Medium"	3.28333333333333	3.28333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BR25"	"2007"	2007	1992	"Comilla"	"BR25"	"Medium"	3.31666666666667	3.31666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BR3"	"2007"	2007	1973	"Comilla"	"BR3"	"Medium"	3.49666666666667	3.49666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BR4"	"2007"	2007	1975	"Comilla"	"BR4"	"Medium"	3.25333333333333	3.25333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BRRI dhan30"	"2007"	2007	1994	"Comilla"	"BRRI dhan30"	"Medium"	3.31666666666667	3.31666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BRRI dhan31"	"2007"	2007	1994	"Comilla"	"BRRI dhan31"	"Medium"	3.60666666666667	3.60666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Medium-BRRI dhan32"	"2007"	2007	1994	"Comilla"	"BRRI dhan32"	"Medium"	4.21333333333333	4.21333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Short-BRRI dhan33"	"2007"	2007	1997	"Comilla"	"BRRI dhan33"	"Short"	4.28666666666667	4.28666666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Short-BRRI dhan39"	"2007"	2007	1999	"Comilla"	"BRRI dhan39"	"Short"	4.76291666666667	4.76291666666667	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Stress-BRRI dhan40"	"2007"	2007	2003	"Comilla"	"BRRI dhan40"	"Stress"	4.91525	4.91525	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Stress-BRRI dhan41"	"2007"	2007	2003	"Comilla"	"BRRI dhan41"	"Stress"	3.22958333333333	3.22958333333333	0.128486773950664	0.0165088510802491	60.5735671815699
"2007-Comilla"	"Stress-BRRI dhan44"	"2007"	2007	2005	"Comilla"	"BRRI dhan44"	"Stress"	3.23333333333333	3.23333333333333	0.128486773950664	0.0165088510802491	60.5735671815699
