"Env"	"GG"	"Y"	"tj"	"ri"	"L"	"G"	"Group"	"arimean"	"adjmean"	"se"	"ErrVar"	"w"
"2006-2007-Rajshahi"	"Stress-BR18"	"2006-2007"	2006	1985	"Rajshahi"	"BR18"	"Stress"	4.23333333333333	4.23333333333333	0.358730343557967	0.128687459389217	7.77076495834367
"2006-2007-Rajshahi"	"Stress-BR19"	"2006-2007"	2006	1985	"Rajshahi"	"BR19"	"Stress"	4.96666666666667	4.96666666666667	0.358730343557967	0.128687459389217	7.77076495834367
"2006-2007-Rajshahi"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Rajshahi"	"BRRI dhan36"	"Stress"	5.26666666666667	5.26666666666667	0.358730343557967	0.128687459389217	7.77076495834367
"2006-2007-Rangpur"	"Long-BR12"	"2006-2007"	2006	1983	"Rangpur"	"BR12"	"Long"	4.63666666666667	4.63666666666667	0.101531322687506	0.0103086094866744	97.0062937482175
"2006-2007-Rangpur"	"Long-BR14"	"2006-2007"	2006	1983	"Rangpur"	"BR14"	"Long"	5.59333333333333	5.59333333333334	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR15"	"2006-2007"	2006	1983	"Rangpur"	"BR15"	"Long"	5.92	5.92	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR16"	"2006-2007"	2006	1983	"Rangpur"	"BR16"	"Long"	5.92	5.92	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR2"	"2006-2007"	2006	1971	"Rangpur"	"BR2"	"Long"	4.94	4.94	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR3"	"2006-2007"	2006	1973	"Rangpur"	"BR3"	"Long"	4.88	4.88	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR7"	"2006-2007"	2006	1977	"Rangpur"	"BR7"	"Long"	4.75	4.75	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR8"	"2006-2007"	2006	1978	"Rangpur"	"BR8"	"Long"	4.67666666666667	4.67666666666667	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BR9"	"2006-2007"	2006	1978	"Rangpur"	"BR9"	"Long"	5.76333333333333	5.76333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BRRI dhan29"	"2006-2007"	2006	1994	"Rangpur"	"BRRI dhan29"	"Long"	5.63333333333333	5.63333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Rangpur"	"BRRI dhan35"	"Long"	5.64	5.64	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Short-BR1"	"2006-2007"	2006	1970	"Rangpur"	"BR1"	"Short"	5.43	5.43	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Short-BR6"	"2006-2007"	2006	1977	"Rangpur"	"BR6"	"Short"	4.57333333333333	4.57333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Short-BRRI dhan28"	"2006-2007"	2006	1994	"Rangpur"	"BRRI dhan28"	"Short"	5.09	5.09	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Short-BRRI dhan45"	"2006-2007"	2006	2005	"Rangpur"	"BRRI dhan45"	"Short"	4.88333333333333	4.88333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Stress-BR17"	"2006-2007"	2006	1985	"Rangpur"	"BR17"	"Stress"	6.04333333333333	6.04333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Stress-BR18"	"2006-2007"	2006	1985	"Rangpur"	"BR18"	"Stress"	6.07333333333333	6.07333333333333	0.101531322687506	0.0103086094866744	97.0062937482173
"2006-2007-Rangpur"	"Stress-BR19"	"2006-2007"	2006	1985	"Rangpur"	"BR19"	"Stress"	5.43333333333333	5.43333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Rangpur"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Rangpur"	"BRRI dhan36"	"Stress"	4.38333333333333	4.38333333333333	0.101531322687506	0.0103086094866744	97.0062937482172
"2006-2007-Satkhira"	"Long-BR12"	"2006-2007"	2006	1983	"Satkhira"	"BR12"	"Long"	5.95	5.94999999999997	0.0978925097737053	0.00958294346979498	104.352071276634
"2006-2007-Satkhira"	"Long-BR14"	"2006-2007"	2006	1983	"Satkhira"	"BR14"	"Long"	5.51666666666667	5.51666666666667	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR15"	"2006-2007"	2006	1983	"Satkhira"	"BR15"	"Long"	6.71666666666667	6.71666666666667	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR16"	"2006-2007"	2006	1983	"Satkhira"	"BR16"	"Long"	6.15	6.15	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR2"	"2006-2007"	2006	1971	"Satkhira"	"BR2"	"Long"	5.91333333333333	5.91333333333333	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR3"	"2006-2007"	2006	1973	"Satkhira"	"BR3"	"Long"	6.10333333333333	6.10333333333333	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR7"	"2006-2007"	2006	1977	"Satkhira"	"BR7"	"Long"	5.36	5.36	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR8"	"2006-2007"	2006	1978	"Satkhira"	"BR8"	"Long"	5.84333333333333	5.84333333333333	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BR9"	"2006-2007"	2006	1978	"Satkhira"	"BR9"	"Long"	6.83666666666667	6.83666666666667	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BRRI dhan29"	"2006-2007"	2006	1994	"Satkhira"	"BRRI dhan29"	"Long"	7.36	7.36	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Long-BRRI dhan35"	"2006-2007"	2006	1998	"Satkhira"	"BRRI dhan35"	"Long"	7.21	7.21	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Short-BR1"	"2006-2007"	2006	1970	"Satkhira"	"BR1"	"Short"	5.51666666666667	5.51666666666667	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Short-BR6"	"2006-2007"	2006	1977	"Satkhira"	"BR6"	"Short"	5.94	5.94	0.0978925097737054	0.00958294346979501	104.352071276634
"2006-2007-Satkhira"	"Short-BRRI dhan28"	"2006-2007"	2006	1994	"Satkhira"	"BRRI dhan28"	"Short"	5.57333333333333	5.57333333333333	0.0978925097737054	0.009582943469795	104.352071276634
"2006-2007-Satkhira"	"Short-BRRI dhan45"	"2006-2007"	2006	2005	"Satkhira"	"BRRI dhan45"	"Short"	7.07	7.07	0.0978925097737054	0.009582943469795	104.352071276634
"2006-2007-Satkhira"	"Stress-BR17"	"2006-2007"	2006	1985	"Satkhira"	"BR17"	"Stress"	5.75333333333333	5.75333333333333	0.0978925097737054	0.009582943469795	104.352071276634
"2006-2007-Satkhira"	"Stress-BR18"	"2006-2007"	2006	1985	"Satkhira"	"BR18"	"Stress"	6.89	6.89	0.0978925097737054	0.009582943469795	104.352071276634
"2006-2007-Satkhira"	"Stress-BR19"	"2006-2007"	2006	1985	"Satkhira"	"BR19"	"Stress"	5.78	5.78	0.0978925097737054	0.009582943469795	104.352071276634
"2006-2007-Satkhira"	"Stress-BRRI dhan36"	"2006-2007"	2006	1998	"Satkhira"	"BRRI dhan36"	"Stress"	5.76333333333333	5.76333333333333	0.0978925097737054	0.009582943469795	104.352071276634
"2007-2008-Barisal"	"Long-BR12"	"2007-2008"	2007	1983	"Barisal"	"BR12"	"Long"	5.27666666666667	5.27666666666666	0.225628355145954	0.0509081546458689	19.6432183990222
"2007-2008-Barisal"	"Long-BR14"	"2007-2008"	2007	1983	"Barisal"	"BR14"	"Long"	5.39666666666667	5.39666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR15"	"2007-2008"	2007	1983	"Barisal"	"BR15"	"Long"	4.88	4.88	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR16"	"2007-2008"	2007	1983	"Barisal"	"BR16"	"Long"	5.88666666666667	5.88666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR2"	"2007-2008"	2007	1971	"Barisal"	"BR2"	"Long"	5.26	5.26	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR3"	"2007-2008"	2007	1973	"Barisal"	"BR3"	"Long"	6.23666666666667	6.23666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR7"	"2007-2008"	2007	1977	"Barisal"	"BR7"	"Long"	4.76	4.76	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR8"	"2007-2008"	2007	1978	"Barisal"	"BR8"	"Long"	4.52333333333333	4.52333333333333	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BR9"	"2007-2008"	2007	1978	"Barisal"	"BR9"	"Long"	5.23	5.23	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BRRI dhan29"	"2007-2008"	2007	1994	"Barisal"	"BRRI dhan29"	"Long"	6.95333333333333	6.95333333333333	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Barisal"	"BRRI dhan35"	"Long"	5.95666666666667	5.95666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Short-BR1"	"2007-2008"	2007	1970	"Barisal"	"BR1"	"Short"	5.90333333333333	5.90333333333334	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Short-BR6"	"2007-2008"	2007	1977	"Barisal"	"BR6"	"Short"	5.68666666666667	5.68666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Short-BRRI dhan28"	"2007-2008"	2007	1994	"Barisal"	"BRRI dhan28"	"Short"	6.04333333333333	6.04333333333333	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Short-BRRI dhan45"	"2007-2008"	2007	2005	"Barisal"	"BRRI dhan45"	"Short"	6.46666666666667	6.46666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Stress-BR17"	"2007-2008"	2007	1985	"Barisal"	"BR17"	"Stress"	5.72	5.72	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Stress-BR18"	"2007-2008"	2007	1985	"Barisal"	"BR18"	"Stress"	4.75	4.75	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Stress-BR19"	"2007-2008"	2007	1985	"Barisal"	"BR19"	"Stress"	4.84	4.84	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Barisal"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Barisal"	"BRRI dhan36"	"Stress"	5.96666666666667	5.96666666666667	0.225628355145955	0.0509081546458691	19.6432183990221
"2007-2008-Bhanga"	"Long-BR12"	"2007-2008"	2007	1983	"Bhanga"	"BR12"	"Long"	6.29666666666667	6.2966666666667	0.113287027577184	0.0128339506172736	77.9183300467176
"2007-2008-Bhanga"	"Long-BR14"	"2007-2008"	2007	1983	"Bhanga"	"BR14"	"Long"	7.00333333333333	7.00333333333334	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR15"	"2007-2008"	2007	1983	"Bhanga"	"BR15"	"Long"	5.7	5.7	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR16"	"2007-2008"	2007	1983	"Bhanga"	"BR16"	"Long"	6.10333333333333	6.10333333333334	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR2"	"2007-2008"	2007	1971	"Bhanga"	"BR2"	"Long"	6.19666666666667	6.19666666666667	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR3"	"2007-2008"	2007	1973	"Bhanga"	"BR3"	"Long"	5.99666666666667	5.99666666666667	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR7"	"2007-2008"	2007	1977	"Bhanga"	"BR7"	"Long"	5.79666666666667	5.79666666666667	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR8"	"2007-2008"	2007	1978	"Bhanga"	"BR8"	"Long"	5.6	5.6	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BR9"	"2007-2008"	2007	1978	"Bhanga"	"BR9"	"Long"	5.6	5.6	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BRRI dhan29"	"2007-2008"	2007	1994	"Bhanga"	"BRRI dhan29"	"Long"	8	8	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Bhanga"	"BRRI dhan35"	"Long"	6.1	6.1	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Short-BR1"	"2007-2008"	2007	1970	"Bhanga"	"BR1"	"Short"	5.7	5.7	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Short-BR6"	"2007-2008"	2007	1977	"Bhanga"	"BR6"	"Short"	5.6	5.6	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Short-BRRI dhan28"	"2007-2008"	2007	1994	"Bhanga"	"BRRI dhan28"	"Short"	6.9	6.9	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Short-BRRI dhan45"	"2007-2008"	2007	2005	"Bhanga"	"BRRI dhan45"	"Short"	6.7	6.7	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Stress-BR17"	"2007-2008"	2007	1985	"Bhanga"	"BR17"	"Stress"	5.7	5.7	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Stress-BR18"	"2007-2008"	2007	1985	"Bhanga"	"BR18"	"Stress"	5.4	5.4	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Stress-BR19"	"2007-2008"	2007	1985	"Bhanga"	"BR19"	"Stress"	6.19666666666667	6.19666666666667	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Bhanga"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Bhanga"	"BRRI dhan36"	"Stress"	6.1	6.1	0.113287027577184	0.0128339506172736	77.9183300467174
"2007-2008-Comilla"	"Long-BR12"	"2007-2008"	2007	1983	"Comilla"	"BR12"	"Long"	7.9	7.89999999999998	0.125518159312142	0.0157548083171084	63.4726859173581
"2007-2008-Comilla"	"Long-BR14"	"2007-2008"	2007	1983	"Comilla"	"BR14"	"Long"	7.89666666666667	7.89666666666667	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR15"	"2007-2008"	2007	1983	"Comilla"	"BR15"	"Long"	7.69666666666667	7.69666666666667	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR16"	"2007-2008"	2007	1983	"Comilla"	"BR16"	"Long"	7.19666666666667	7.19666666666667	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR2"	"2007-2008"	2007	1971	"Comilla"	"BR2"	"Long"	5.40333333333333	5.40333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR3"	"2007-2008"	2007	1973	"Comilla"	"BR3"	"Long"	8.1	8.1	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR7"	"2007-2008"	2007	1977	"Comilla"	"BR7"	"Long"	6.60333333333333	6.60333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR8"	"2007-2008"	2007	1978	"Comilla"	"BR8"	"Long"	6.9	6.9	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BR9"	"2007-2008"	2007	1978	"Comilla"	"BR9"	"Long"	7.69666666666667	7.69666666666667	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BRRI dhan29"	"2007-2008"	2007	1994	"Comilla"	"BRRI dhan29"	"Long"	8.5	8.5	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Comilla"	"BRRI dhan35"	"Long"	6.60333333333333	6.60333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Short-BR1"	"2007-2008"	2007	1970	"Comilla"	"BR1"	"Short"	6.40333333333333	6.40333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Short-BR6"	"2007-2008"	2007	1977	"Comilla"	"BR6"	"Short"	7.20333333333333	7.20333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Short-BRRI dhan28"	"2007-2008"	2007	1994	"Comilla"	"BRRI dhan28"	"Short"	6.70333333333333	6.70333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Short-BRRI dhan45"	"2007-2008"	2007	2005	"Comilla"	"BRRI dhan45"	"Short"	7.79666666666667	7.79666666666667	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Stress-BR17"	"2007-2008"	2007	1985	"Comilla"	"BR17"	"Stress"	7.80333333333333	7.80333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Stress-BR18"	"2007-2008"	2007	1985	"Comilla"	"BR18"	"Stress"	6.6	6.6	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Stress-BR19"	"2007-2008"	2007	1985	"Comilla"	"BR19"	"Stress"	7	7	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Comilla"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Comilla"	"BRRI dhan36"	"Stress"	6.70333333333333	6.70333333333333	0.125518159312143	0.0157548083171084	63.4726859173579
"2007-2008-Gazipur"	"Long-BR12"	"2007-2008"	2007	1983	"Gazipur"	"BR12"	"Long"	4.60333333333333	4.60333333333334	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Long-BR14"	"2007-2008"	2007	1983	"Gazipur"	"BR14"	"Long"	4.73333333333333	4.73333333333333	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BR15"	"2007-2008"	2007	1983	"Gazipur"	"BR15"	"Long"	5.4	5.4	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BR16"	"2007-2008"	2007	1983	"Gazipur"	"BR16"	"Long"	4.76666666666667	4.76666666666667	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BR2"	"2007-2008"	2007	1971	"Gazipur"	"BR2"	"Long"	4.38333333333333	4.38333333333333	0.229593398543994	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Long-BR3"	"2007-2008"	2007	1973	"Gazipur"	"BR3"	"Long"	4.96666666666667	4.96666666666667	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BR7"	"2007-2008"	2007	1977	"Gazipur"	"BR7"	"Long"	4.86666666666667	4.86666666666667	0.229593398543994	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Long-BR8"	"2007-2008"	2007	1978	"Gazipur"	"BR8"	"Long"	4.58333333333333	4.58333333333333	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BR9"	"2007-2008"	2007	1978	"Gazipur"	"BR9"	"Long"	5.08333333333333	5.08333333333333	0.229593398543994	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Long-BRRI dhan29"	"2007-2008"	2007	1994	"Gazipur"	"BRRI dhan29"	"Long"	5.25	5.25	0.229593398543994	0.0527131286549811	18.9706060997673
"2007-2008-Gazipur"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Gazipur"	"BRRI dhan35"	"Long"	4.3	4.3	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Short-BR1"	"2007-2008"	2007	1970	"Gazipur"	"BR1"	"Short"	4.76666666666667	4.76666666666667	0.229593398543994	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Short-BR6"	"2007-2008"	2007	1977	"Gazipur"	"BR6"	"Short"	4.6	4.6	0.229593398543994	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Short-BRRI dhan28"	"2007-2008"	2007	1994	"Gazipur"	"BRRI dhan28"	"Short"	5.75	5.75	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Short-BRRI dhan45"	"2007-2008"	2007	2005	"Gazipur"	"BRRI dhan45"	"Short"	4.1	4.1	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Stress-BR17"	"2007-2008"	2007	1985	"Gazipur"	"BR17"	"Stress"	4.78333333333333	4.78333333333333	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Stress-BR18"	"2007-2008"	2007	1985	"Gazipur"	"BR18"	"Stress"	4.06666666666667	4.06666666666667	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Stress-BR19"	"2007-2008"	2007	1985	"Gazipur"	"BR19"	"Stress"	5.05	5.05	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Gazipur"	"BRRI dhan36"	"Stress"	5.43333333333333	5.43333333333333	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Gazipur"	"Stress-BRRI dhan47"	"2007-2008"	2007	2007	"Gazipur"	"BRRI dhan47"	"Stress"	4.7	4.7	0.229593398543993	0.052713128654981	18.9706060997673
"2007-2008-Habiganj"	"Long-BR12"	"2007-2008"	2007	1983	"Habiganj"	"BR12"	"Long"	4.91666666666667	4.91666666666667	0.213833326116459	0.0457246913580279	21.8700218700203
"2007-2008-Habiganj"	"Long-BR14"	"2007-2008"	2007	1983	"Habiganj"	"BR14"	"Long"	6.26333333333333	6.26333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR15"	"2007-2008"	2007	1983	"Habiganj"	"BR15"	"Long"	7.43333333333333	7.43333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR16"	"2007-2008"	2007	1983	"Habiganj"	"BR16"	"Long"	7.31333333333333	7.31333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR2"	"2007-2008"	2007	1971	"Habiganj"	"BR2"	"Long"	4.88666666666667	4.88666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR3"	"2007-2008"	2007	1973	"Habiganj"	"BR3"	"Long"	6.72	6.72	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR7"	"2007-2008"	2007	1977	"Habiganj"	"BR7"	"Long"	6.53666666666667	6.53666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR8"	"2007-2008"	2007	1978	"Habiganj"	"BR8"	"Long"	5.72666666666667	5.72666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BR9"	"2007-2008"	2007	1978	"Habiganj"	"BR9"	"Long"	5.87666666666667	5.87666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BRRI dhan29"	"2007-2008"	2007	1994	"Habiganj"	"BRRI dhan29"	"Long"	7.31333333333333	7.31333333333334	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Long-BRRI dhan35"	"2007-2008"	2007	1998	"Habiganj"	"BRRI dhan35"	"Long"	5.76333333333333	5.76333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Short-BR1"	"2007-2008"	2007	1970	"Habiganj"	"BR1"	"Short"	4.19666666666667	4.19666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Short-BR6"	"2007-2008"	2007	1977	"Habiganj"	"BR6"	"Short"	5.11333333333333	5.11333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Short-BRRI dhan28"	"2007-2008"	2007	1994	"Habiganj"	"BRRI dhan28"	"Short"	6.00666666666667	6.00666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Short-BRRI dhan45"	"2007-2008"	2007	2005	"Habiganj"	"BRRI dhan45"	"Short"	6.20333333333333	6.20333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Stress-BR17"	"2007-2008"	2007	1985	"Habiganj"	"BR17"	"Stress"	6.67666666666667	6.67666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Stress-BR18"	"2007-2008"	2007	1985	"Habiganj"	"BR18"	"Stress"	5.96	5.96	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Stress-BR19"	"2007-2008"	2007	1985	"Habiganj"	"BR19"	"Stress"	6.16666666666667	6.16666666666667	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Habiganj"	"Stress-BRRI dhan36"	"2007-2008"	2007	1998	"Habiganj"	"BRRI dhan36"	"Stress"	4.81333333333333	4.81333333333333	0.213833326116459	0.045724691358028	21.8700218700203
"2007-2008-Kustia"	"Long-BR12"	"2007-2008"	2007	1983	"Kustia"	"BR12"	"Long"	4.70333333333333	4.70333333333333	0.0714488507367362	0.00510493827160042	195.888754534635
"2007-2008-Kustia"	"Long-BR14"	"2007-2008"	2007	1983	"Kustia"	"BR14"	"Long"	6.16333333333333	6.16333333333333	0.0714488507367363	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR15"	"2007-2008"	2007	1983	"Kustia"	"BR15"	"Long"	5.37	5.37	0.0714488507367363	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR16"	"2007-2008"	2007	1983	"Kustia"	"BR16"	"Long"	5.30333333333333	5.30333333333333	0.0714488507367364	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR2"	"2007-2008"	2007	1971	"Kustia"	"BR2"	"Long"	5.67666666666667	5.67666666666667	0.0714488507367363	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR3"	"2007-2008"	2007	1973	"Kustia"	"BR3"	"Long"	4.98333333333333	4.98333333333333	0.0714488507367363	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR7"	"2007-2008"	2007	1977	"Kustia"	"BR7"	"Long"	5.29	5.29	0.0714488507367364	0.00510493827160043	195.888754534635
"2007-2008-Kustia"	"Long-BR8"	"2007-2008"	2007	1978	"Kustia"	"BR8"	"Long"	6.03	6.03	0.0714488507367363	0.00510493827160043	195.888754534635
